tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,275,Kokoro no naka no tegami,"Aug 16, 2012",8.0,315,"Naruto leaves his training hall but being blocked by shinobi guards. Aburame Shibi insists Naruto to go back but Iruka arrives and attempts to fool Naruto. However, Naruto didn't believe on Iruka and using his Sage Mode he manages to leave the cave. Naruto was restrained via a shadow jutsu and Iruka continues to convince Naruto. Iruka gives Naruto's headband which he ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,276,Gedô mazô no shûrai,"Aug 23, 2012",7.9,291,"With Kakashi's return, Naruto resumes training for his new jutsu. Kakashi explains that the transformation training will enter the next stage.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,277,Wakai no In,"Aug 30, 2012",7.4,286,"Naruto and Nine Tails engage in a heated conversation. Nine Tails continues to berate Naruto about hatred and Sasuke's hatred. They recall Naruto's first spar with Sasuke which Naruto didn't do anything but to continue raise Sasuke's anger in Nine Tails' opinion. Naruto fully confronts Nine Tails telling him that he will manage to do something about the ensuing war, S... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,278,Nerawareta iryô ninja,"Sep 6, 2012",7.4,283,"As night falls in the Ninja War, Madara's next phase with White Zetsu begins. Over at the Medical Unit camp, Sakura and the other medic ninja work nonstop to treat the wounded. Neji is there to recover from overusing his Byakugan.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,279,Shiro Zetsu no torappu,"Sep 13, 2012",7.1,224,"Kiba, Hinata and Shino get trapped in a cave that seems to act like a hole in the barrier. What really awaits them is white zestu's sinister plan to take them down and further infiltrate the camp.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,280,Geijutsu ka no bigaku,"Sep 20, 2012",6.8,220,"Back at the Fifth Company's camp, Kurotsuchi attempts to negotiate with the captive Deidara to find out Kabuto's location, but is quickly rebuffed. When Deidara learns that Sasuke survived his ultimate art explosion, he plans an escape with help from a White Zetsu.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,281,Kâ-chan rengô-gun!!,"Sep 27, 2012",5.4,214,"Konohamaru participates in a meeting organized by Ebisu in Konoha of the remaining villagers, mostly including the children and wives. Ebisu attempts to rally everyone's' spirits together in the event that rogue ninja should attack the village while their shinobi families are away at war, but the mothers scoff and claim that they will protect the village as they alway... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,282,Hiwa: Saikyô taggu!!,"Oct 4, 2012",7.7,288,"Tsunade and the Raikage arrive to prevent Naruto and Killer Bee from joining the battle. But the two Kage fail to convince the Jinchuriki to turn back, forcing the Raikage to use extreme force.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,283,Futatsu no taiyô!!,"Oct 11, 2012",8.2,315,Fourth Raikage Ay attacks Naruto in an attempt to prevent the Jinchuriki from falling into Madara's hands. Ay is unwilling to listen to either Tsunade or Killer Bee's pleas to change his mind.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,284,Kabuto wari! Akebino jinin,"Oct 18, 2012",7.3,221,"During the night, Kakashi tells his squad to take a rest but maintain their awareness. Two shinobi arrive from HQ bringing an enormous item to Kakashi and then he hands it over to Sai, with Lee assigned to be his bodyguard, to aid in sealing the reanimated ninja. Sai becomes stressful as he recalls a seal variation of his Super Beast Scroll ability that requires emoti... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,285,Shakuton tsukai! Sunagakure no Pakura,"Oct 25, 2012",6.8,212,"In a flashback, the Hidden Sand Village celebrates Pakura for her victory against the Hidden Stone village. Maki, Pakura's student, wants to train with her despite being tired from the previous skirmish and Pakura praises Maki for her fighting prowess. After their sparring match, Pakura advises Maki to be strong so she can protect her loved ones and the village. Meanw... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,286,Torimodosenai mono,"Nov 1, 2012",6.5,203,Tsunade takes the third Raikage one-on-one at Skandenberg.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,287,Kakeru ni ataisuru mono,"Nov 1, 2012",6.3,204,"As she listens on to the events of A and his followers ambushed by a ninja group known as the Nokizaru, Tsunade realizes the nature of the insect as a bomb with another inside A. After explaining this and having A make a promise to her, Tsunade catches and destroys a bug which had been hovering near A for some time - unbeknownst to them that the Nokizaru had been usin... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,288,"Kyôi, Jinpachi - Kushimaru konbi!!","Nov 8, 2012",6.6,217,Kakashi races to the scene where the Seven Ninja Swordsmen Kushimaru Kuriarare and Jinpachi Munashi were last sighted.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,289,Raiken!! Ringo Ameyuri,"Nov 15, 2012",6.8,216,"As Guy and Kakashi prepare to regroup their forces, they receive word that one of the units were engaged in battle with Ameyuri Ringo and decide to head to that location. Elsewhere, Ameyuri merciless attacks the members of Yurui's unit. With Yurui dead and only a handful of members left, the new leader of the team Nurui decides that they should escape as they were no ... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,290,"""Chikara"" Episode 1","Nov 22, 2012",6.6,226,"Taking place in the aftermath of the Kage Summit, Team Kakashi is sent out on a mission by Tsunade to a location known as ""The Hole"" to investigate an incident where its people were killed. Regretting that she could not assign more people to the mission because of recent incidents elsewhere, the team sets out nonetheless. While there, they split up into two teams, wit... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,291,"""Chikara"" Episode 2","Nov 29, 2012",6.5,216,"While investigating the village near Tonika, Kabuto confronts Naruto. An epic battle erupts as Kabuto uses the forbidden Reanimation Jutsu against Naruto. In the meantime, Dokku and the five survivors lie low at the village where Mina learns a particular melody that she keeps playing on the xylophone. Naruto manages to get to know Dokku and the children despite an ini... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,292,"""Chikara"" Episode 3","Dec 6, 2012",6.9,223,"Naruto and Sakura decide to stay at Shiseru's house overnight to help watch over the survivors. Although the children cry and miss their deceased parents, Dokku and Shiseru try hard to bring everyone together as a new family. Suddenly Naruto falls gravely ill, and Mina demands that he leave at once.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,293,"""Chikara"" Episode 4","Dec 13, 2012",6.5,218,"A clone possessing the Nine Tails' chakra emerges from Naruto's body. Seeking more power, the clone goes on a rampage, destroying everything in its path. Will the Leaf ninja be able to stop this powerful clone?!",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,294,"""Chikara"" Episode 5","Dec 20, 2012",6.7,220,"The Saezuri is revealed and activated. Exposing Kabuto is exposed as the true enemy, and summons the Nine-Tailed Naruto Clone, Hidan, and Deidara. Naruto and his team mates become engaged in a fierce battle.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,295,"""Chikara"" Episode Final","Jan 10, 2013",7.2,241,"The Nine-Tailed Naruto Clone mutates into a hydra-tail nearly completely taking over Naruto's consciousness. Meanwhile, Dokku and Shiseru decide to sacrifice themselves to deactivate the Ama no Hoko.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,296,"Naruto, sansen!!","Jan 17, 2013",7.8,337,Naruto enters the battle to defeat the white zetsu's impostors. Naruto uses a range of new techniques.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,297,"Chichi no omoi, haha no ai","Jan 24, 2013",8.4,384,Gaara engages the four Kage including his father. Gaara updates his father on his life. Gaara's father is in shock and chooses to test Gaara's strength.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,298,Tsuini sesshoku!! Naruto VS Itachi,"Jan 31, 2013",7.8,632,Nagato and Itachi meet Naruto and Killer Bee while under Kabuto's control. They are forced into battle and Itachi is able to free himself from the control of Kabuto.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,299,Mitomi rareshi mono,"Feb 7, 2013",8.5,453,Naruto is on the verge of losing his soul to Nagato. Killer Bee and Itachi come to his rescue.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,300,Mizukage to Ôhamaguri to Shinkirô,"Feb 14, 2013",8.1,319,"The Second Mizukage and the Third Raikage unleash havoc on the Shinobi forces. The Second Mizukage summons a giant clam that creates a mirage. Gaara faces of against Mu and the shinobi platoon fight the Second Mizukage. Naruto attacks Mu with his Planetary Rasengan. Meanwhile, the Second Mizukage argues with the platoon that they should not attack what they see him an... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,301,Mujun,"Feb 21, 2013",8.3,338,A viscous battle against the third Raikage begins. Can the Shinobi Forces seal one of the strongest shinobis of all time.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,302,Kyôfu joukibôi,"Feb 28, 2013",7.8,286,"The battle against the Second Mizukage rages on. Elsewhere, everything has come to a standstill in the face of many White Zetsu clones infiltrating shinobi ranks, especially at the Logistical Support and Medical Divisions.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,303,Kako no bôrei,"Mar 7, 2013",6.8,219,"Otogakure's Sound Four is reincarnated on the battlefield. The now grown up members of the Sasuke Retrieval Team dominate their opponents. However, a seal activates around the defeated shinobi and Kiba, Akamaru, Neji, Shikamaru, and Choji.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,304,Yomi Tenshin no jutsu,"Mar 14, 2013",6.4,216,"Neji, Shikamaru, Choji, Kiba, and Akamaru arrive in another location surrounded by the sound four. Whom seem a lot stronger than before.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,305,Fukushûsha,"Mar 21, 2013",6.6,209,Time is running out for the Leaf shinobi whose souls are trapped inside the Sound Four's barrier. Ino and Shino exhaust their own chakra to keep their friends alive.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,306,Kokoro no me,"Mar 28, 2013",6.3,211,"Hinata remembers the time that Neji protected her when they were younger, when Neji was left in charge of Hinata's training.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,307,Gekkô ni keyu,"Apr 4, 2013",6.5,221,"Summoning a confused Hayate Gekko, who died at the time of the Chunnin exams, Kabuto pairs him up with a cloud and sound ninja and sends them into battle.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,308,Mikazuki no yoru,"Apr 11, 2013",6.4,209,Hayate fights against Yugao in a battle of swords.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,309,A-kûy ninmu: Gozen-jiai,"Apr 18, 2013",5.6,201,"Naruto arrives to help a team of Allied Shinobi Forces led by Karui, who are struggling against a reanimated samurai, whom Naruto recognizes as a man named Tatewaki he met on a previous mission. A flashback entails.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,310,Rakujô,"Apr 25, 2013",5.8,199,Naruto's flashback of Tatewaki continues.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,311,Prologue of Road to Ninja,"May 2, 2013",7.5,265,"This episode is a Prologue to the Naruto Shippuden movie 'Road to Ninja'. It begins with Tobi speaking with Zetsu about testing out a limited, trial-version of the ""Infinite Tsukuyomi"".",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,312,Rôjin to ryû no me,"May 9, 2013",5.6,206,"Still searching thoroughly for any remaining factions of the enemy, the Third Division came across another reincarnated shinobi: Master Chen - a renown hero of Konohagakure who was thought to have died during the Third Shinobi World War.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,313,"Ame nochi yuki, tokidoki kaminari","May 16, 2013",5.1,227,A young boy called Yota appears in three different places in front of the people he once knew. Yota is gifted in regards to weather abilities.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,314,Kanashî tenki ame,"May 23, 2013",5.2,208,Another Yota appears in front of Naruto who suspects the one in front of him is the only real Yota.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,315,Nagori yuki,"May 30, 2013",5.8,203,The flashbacks of Yota continue until the leaf ninja finally put an end to the story of Yota.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,316,Edo Tensei rengô-gun!!,"Jun 6, 2013",6.3,209,Kabuto summons his group of 'failed attempts' to recover his power ninja who have been sealed.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,317,Shino VS Torune!!,"Jun 13, 2013",6.6,211,Shino verses a gifted reincarnated relative from the foundation.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,318,Kokoro no ana môhitori no Jinchûriki,"Jun 20, 2013",6.3,203,"Fukai, the previous host of the eight tails, appears to fight Bee.Killer Bee is overconfident until Fukai reveals that he still has the eight tails chakra.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,319,Kugutsu ni yadoru tamashî,"Jun 27, 2013",6.8,215,The Fifth Division led by Mifune is confronted by the reanimated Kimimaro. While Kankuro fights against lady Chiyo.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,320,Hashire Omoi,"Jul 4, 2013",6.4,220,Thousands of White Zetsu overrun a group of ninja. Seven child ninja from the cloud head towards the battle as reinforcements. When Omoi hears this he runs of to find the children.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,321,Zôen tôchaku,"Jul 18, 2013",8.1,332,Naruto's Kage Bunshin finally arrives at every battlefield to help identify the White Zetsus. An unexpected and shocking surprise is revealed.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,322,Uchiha Madara,"Jul 25, 2013",8.7,2000,"Madara is revived through Edo Tensei, Kazekage Gaara and Tsuchikage Ônoki are forced to fight him.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,323,Gokage shûketsu...!!,"Aug 1, 2013",7.8,571,"Hokage Tsunade, Raikage A and Mizukage Mei joins Kazekage Gaara and Tsuchikage Ônoki in the battlefield to fight against Edo Tensei Madara.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,324,Warenai Kamen: Wareta Shabondama,"Aug 8, 2013",7.8,311,"Naruto and Killer B meet Tobi and the six former Jinchûriki revived through Edo Tensei. The story of how Akatsuki captured the Rokubi Jinchûriki, Utakata, is shown (filler).",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,325,Jinchûriki VS Jinchûriki!!,"Aug 15, 2013",8.2,317,Naruto and Killer B fights against Tobi and the six Jinchûriki that now holds the power of the six Pain.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,326,Yonbi: Sen'nen no Ô,"Aug 22, 2013",8.3,324,"Naruto, Killer B and the Hachibi receives aid from Kakashi and Gai to fight the Jinchûriki in biju mode. Meanwhile, Sasuke decides to go outside and test his new eyes.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,327,Kyûbi,"Aug 29, 2013",7.3,313,Kurama the Kyûbi recalls his struggle to release himself from the seal through Naruto's life.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,328,Kurama,"Aug 29, 2013",7.9,355,"For years, Naruto was the target of Nine-Tails' undying hatred. But their time together has made Nine Tails understand Naruto more than anyone.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,329,Tsû man seru,"Sep 5, 2013",8.1,777,"Naruto uses up the last of his chakra trying to free the Tailed Beasts from Madara's control. When all seems lost, the Nine Tails finally acknowledges Naruto as its jinchuriki and offers its help.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,330,Shôri e no yogen,"Sep 12, 2013",7.8,300,"The tide of battle is shifting in the Allied Forces' favor, but many are uncertain that they stand a chance against Madara Uchiha. To help boost their spirits, Shikaku orders Inoichi to send out a message to every member of the forces.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,331,Yami o miru me,"Sep 19, 2013",7.0,285,Suigetsu finds something interesting and alongside Jûgo they go look for Sasuke. Sasuke is able to test once again his new Mangekyo Sharingan against White Zetsus and learns about the war.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,332,Ishi no ishi,"Sep 26, 2013",8.2,316,Tsuchikage Ônoki remembers how he inherited the Will of Stone and gather strength to fight Madara. Sasuke encounters his late brother Itachi (revived through Edo Tensei) and pursue him looking for answers. Madara reveals something that enrages Tsunade.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,333,Edo Tensei no risuku,"Oct 3, 2013",8.4,338,"Tsunade leaves her post as Medic Ninja to join the other Kage in fighting Madara. Meanwhile, Sasuke goes after Itachi and learns that his brother intends on stopping Kabuto's Reanimation Jutsu alone.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,334,Kyôdai taggu!!,"Oct 10, 2013",8.4,333,Sasuke and Itachi team up to stop Kabuto's Reanimation Jutsu. But Kabuto's new ability to use Nature Energy has made him a difficult target for the brothers to land their Susano'o attack.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,335,Tagai no Konoha,"Oct 24, 2013",7.8,302,Sasuke and Itachi fight Kabuto. Kabuto rememorates his early childhood.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,336,Yakushi Kabuto,"Oct 31, 2013",7.8,301,Yakushi Kabuto rememorates how he has become who he is now through the different events in his life.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,337,Hatzudô: Izanami,"Nov 7, 2013",8.3,339,Sasuke and Itachi continue their fight against Kabuto. Itachi uses the Izanami.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,338,Izanagi to Izanami,"Nov 14, 2013",8.3,344,Itachi explains to Sasuke how the Izanami works and how it is related to the Izanagi.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,339,Imao o zutto aishiteru,"Nov 21, 2013",8.5,1500,"The five Kage continue their fight against Madara Uchiha as he uses his final Susanoo and attacks them with full power. Meanwhile, Itachi says his final words to Sasuke.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,340,Edo Tensei: Kai,"Nov 28, 2013",8.3,344,"Thanks to Itachi, the Reanimation Jutsu is released, and all the Reanimated Shinobi are returned to their resting places. But to everyone's surprise, the real Madara still remains.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,341,Fukkatsu!! Orochimaru,"Dec 5, 2013",8.1,316,"Suigetsu and Jugo finally catch up to Sasuke. In order to learn the truth behind the Leaf's actions, Sasuke decides to resurrect the one man who can help him find the answer-Orochimaru.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,342,Jikûkan ninjutsu no himitsu,"Dec 12, 2013",8.5,422,"Having absorbed the chakras of all nine Tailed Beasts, the Gedo Statue begins its transformation into Ten Tails.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,343,Temê wa dare da!!,"Dec 19, 2013",8.0,694,Kakashi is disturbed to discover a strange connection between the masked man's Transportation Technique and his own Kamui Jutsu.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
