tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,425,Kangoku Saikyou no Otoko! Doku Ningen Magellan Toujou,"Nov 8, 2009",8.0,231,"Hancock and the others finally reach the office of Magellan, a large man who has eaten the Doku Doku no Mi.",tt0388629
One Piece,1,426,Eiga Rendou Special: Ugokidasu Kinjishi no Yabou,"Nov 15, 2009",7.1,196,"Luffy, Zoro, Usopp, and Sanji arrive on an island called Little East Blue, a smaller version of the East Blue, which is where they met each other.",tt0388629
One Piece,1,427,Eiga Rendou Special: Nerawareta Little East Blue,"Nov 22, 2009",6.8,198,"Luffy, Sanji, Zoro, and Usopp arrive on the island and go to their favorite places in the East Blue.",tt0388629
One Piece,1,428,Eiga Rendou Special: Amigo Kaizokudan no Moukou,"Nov 29, 2009",6.8,197,Largo uses his devil fruit power to create nets from his body and trap Zoro and Sanji.,tt0388629
One Piece,1,429,Eiga Rendou Special: Kessen! Luffy Tai Largo,"Dec 6, 2009",6.8,197,"After escaping from the net, Luffy knocks Largo far away and goes off to fight him.",tt0388629
One Piece,1,430,Toraware no Ouka Shichibukai! Kaikyou no Jinbee,"Dec 13, 2009",8.0,227,"Luffy and Buggy find Galdino and together they continue to fight through Level 2 of Impel Down, hounded by both Manticores and Puzzle Scorpions.",tt0388629
One Piece,1,431,Roubanchou Saldeath no Wana: Level 3 Kiga Jigoku,"Dec 20, 2009",7.9,226,"Luffy, Buggy, and Galdino find themselves on Level 3, a barren floor of extreme heat.",tt0388629
One Piece,1,432,Tokihanatareta Swan! Saikai! Bon Clay,"Dec 27, 2009",8.1,237,The prison staff and Hancock finally arrive on the floor where Ace is being held.,tt0388629
One Piece,1,433,Shochou Magellan Ugoku: Kansei! Mugiwara Houimou,"Jan 10, 2010",8.3,254,"Magellan finally receives word of Luffy's break-in, and decides to gather his forces to Level 4, to cut off Luffy and his allies.",tt0388629
One Piece,1,434,Zensenryoku Shuuketsu! Level 4 Shounetsu Jigoku no Kessen,"Jan 17, 2010",7.9,235,Luffy and his team fall to the hot fire while Magellan works out the plan to capture them.,tt0388629
One Piece,1,435,Magellan Tsuyoshi! Bon Clay Tekizen Toubou,"Jan 24, 2010",8.3,258,"Luffy begins fighting Magellan despite Bentham's warnings to flee, and finds that he is unable to go on the offensive because of Magellan's poisonous body and long-range poison attacks.",tt0388629
One Piece,1,436,Shiyuu Kessu! Sutemi no Luffy Saigo no Ichigeki,"Jan 31, 2010",8.4,303,Magellan has Luffy backed into a corner and is using his devil fruit powers to poison Luffy.,tt0388629
One Piece,1,437,Dachi Dakara: Bon Clay Kesshi no Kyuushutsukou,"Feb 7, 2010",8.2,264,Luffy is thrown into a cell where he is left to die of poisoning.,tt0388629
One Piece,1,438,Jigoku ni Rakuen! Impel Down Level 5.5,"Feb 14, 2010",7.9,235,Mr. 2 apologizes for abandoning Luffy and searches for Ivankov.,tt0388629
One Piece,1,439,Luffy Chiryou Kaishi: Ivan-san Kiseki no Chikara!!,"Feb 21, 2010",7.6,234,"Emporio Ivankov displays some of his powers, including stopping a vengeful pirate's cannon shot merely by winking.",tt0388629
One Piece,1,440,Kiseki o Shinjite! Bon Clay Tamashii no Seien,"Feb 28, 2010",7.8,239,Bentham learns that Ivankov has the ability to control hormones.,tt0388629
One Piece,1,441,Luffy Fukkatsu! Iwa-san Datsugoku Keikaku Shidou!!,"Mar 7, 2010",8.1,239,"As Luffy is finally revived, he is informed by Emporio Ivankov about Iva's background.",tt0388629
One Piece,1,442,Ace Gosou Kaishi: Saikasou Level 6 no Koubou!,"Mar 14, 2010",8.3,245,"When Luffy made it to Level 6 with Ivankov and Inazuma, they met up with the former cellmate of Ace, Jinbe.",tt0388629
One Piece,1,443,Saikyou Team Kessei: Shinkan! Inpel Down,"Mar 21, 2010",8.3,248,"Luffy is reluctant to free Crocodile, but Ivankov offers to keep him in line by blackmailing him with a weakness he knows about.",tt0388629
One Piece,1,444,Saranaru Konran! Kurohige Teach Shuurai!,"Mar 28, 2010",8.3,245,"While Luffy and his allies continue fighting on Level 4 of Impel Down, Buggy and Mr. 3 reach Level 2 and release the prisoners there to cause a riot to cover their escape.",tt0388629
One Piece,1,445,Kiken na Deai! Kurohige to Ame no Shiryuu,"Apr 4, 2010",8.1,235,"The Jailer Beasts arrive and overpower many of the prisoners, but Luffy, Jinbe and Crocodile defeat them in a single attack each.",tt0388629
One Piece,1,446,Iji demo Taorenu! Honki no Hannyabaru,"Apr 11, 2010",8.7,419,"Luffy fights Hannyabal who tries to stop the escapees, but then Blackbeard shows up and breaks up the fight between Luffy and Hannyabal.",tt0388629
One Piece,1,447,Ikari no Jet Pistol: Luffy vs Kurohige,"Apr 18, 2010",9.2,912,"Although Luffy wants a proper battle with Blackbeard, Jinbe reminds him there's no time for that as Ace's execution will occur in only a few short hours.",tt0388629
One Piece,1,448,Magellan o Tomero! Iva-san Ougi Sakuretsu,"Apr 25, 2010",8.1,237,"Luffy and the other prisoners are getting closer to the surface, having made it through levels 3 and 2.",tt0388629
One Piece,1,449,Magellan no Kisaku! Habamareta Datsugoku Keikaku,"May 2, 2010",8.3,244,"Luffy becomes enraged after learning about Magellan defeating Emporio Ivankov and Inazuma, but Mr. 2 and Jinbe persuade him that escaping takes priority.",tt0388629
One Piece,1,450,"Datsugoku Team Zettaizetsumei: Kinjite ""Venom Demon""","May 9, 2010",9.0,701,"Jinbe, Crocodile and Daz Bones finally secure a Marine vessel to escape with. Meanwhile, Luffy continues his fight against Magellan, with the assistance of Galdino's Doru Doru no Mi powers.",tt0388629
One Piece,1,451,Okose Saigo no Kiseki: Seigi no Mon o Toppa Seyo,"May 16, 2010",9.4,973,"Bentham puts himself on the line to save Luffy and the others, by disguising himself as Warden Magellan.",tt0388629
One Piece,1,452,Mezase Kaigun Honbu: Ace Kyuushutsu e no Funade!,"May 23, 2010",8.2,235,Shiliew saves Blackbeard and his crew by giving them antidotes to Magellan's poison before taking the opportunity to join with them.,tt0388629
One Piece,1,453,Nakama-tachi no Yukue: Weatheria Report to Cyborg Animal,"May 30, 2010",7.4,216,"As Luffy's ship heads to the Marine Headquarters, the scene shifts to a point some time in the past.",tt0388629
One Piece,1,454,Nakama-tachi no Yukue: Kyochou no Hina to Momoiro no Taiketsu,"Jun 6, 2010",6.9,227,Sanji is chased by okamas to Caroline - the queen's stand in.,tt0388629
One Piece,1,455,Nakama-tachi no Yukue: Kakumeigun to Boushoku no Mori no Wana!,"Jun 13, 2010",7.5,214,Robin was captured by the guards of Tequila Wolf and was sent to the Prison Tower.,tt0388629
One Piece,1,456,Nakama-tachi no Yukue: Kyodai na Bohyou to Pantsu no On,"Jun 20, 2010",7.4,219,"While heading to the sea to return to the Sabaody Archipelago, Zoro and Perona stumble upon an enormous tombstone. Brook decides he has to wait to find Luffy and the others until he can fulfill his debt to the people of Harahettania.",tt0388629
One Piece,1,457,Marineford Chokuzen Kaisou Special: Kyoudai no Chikai!,"Jun 27, 2010",7.3,221,Luffy recalls his childhood with Ace and meeting Marshall D. Teach in Jaya without knowing who he was.,tt0388629
One Piece,1,458,Marineford Chokuzen Kaisou Special: Shuuketsu! San Taishou,"Jul 11, 2010",7.2,247,"While Luffy's on his way to rescue Ace, everyone at Marine Headquarters gets ready for the execution.",tt0388629
One Piece,1,459,Kessen no Toki Semaru! Kaigun Saikyou no Fujin Kansei!,"Jul 18, 2010",9.2,916,Only three hours remain until Ace's execution. Luffy reaches Marineford but finds the Gates of Justice closed.,tt0388629
One Piece,1,460,Kyodai Kantai Arawaru: Shuurai! Shirohige Kaizokudan,"Aug 1, 2010",9.2,954,The world is shocked by the revelation of Ace's father's identity.,tt0388629
One Piece,1,461,Kessen no Makuake! Ace to Shirohige no Kako,"Aug 8, 2010",9.3,1100,Whitebeard reveals his Devil Fruit powers in front of the Marines.,tt0388629
One Piece,1,462,Sekai o Horobosu Chikara! Guragura no Mi no Nouryoku,"Aug 15, 2010",9.2,951,The sea-quakes made by Whitebeard cause a tsunami to come upon Marineford.,tt0388629
One Piece,1,463,Subete o Yakitsukusu!! Taishou Akainu no Chikara!,"Aug 22, 2010",9.4,990,"All the various Whitebeard Commanders show off their skills and abilities, as do some Marines.",tt0388629
One Piece,1,464,Majin no Shison! Little Oars Jr. Bakushin!,"Aug 29, 2010",9.2,934,"Oars Jr. goes straight for Ace, but the Giant Squad attempts to stop him without much success.",tt0388629
One Piece,1,465,Shousha dake ga Seigi Hatsudou! Sengoku no Sakusen!,"Sep 5, 2010",9.4,966,"Koby and Helmeppo attempted to flee from the war after feeling too overwhelmed by the deaths and chaos, but stumbled upon Akainu and an apparent plan by Sengoku.",tt0388629
One Piece,1,466,Mugiwara Team Touchaku Fuunkyuu o Tsugeru Senjou,"Sep 12, 2010",9.4,1100,Luffy finally shows up together with his formed alliance from the escaped prisoners of Impel Down.,tt0388629
One Piece,1,467,Shinde mo Tasukeru: Luffy vs Kaigun Battle Start,"Sep 19, 2010",9.4,1100,"With Luffy as their inspiration, the other pirates fight back with renewed vigor.",tt0388629
One Piece,1,468,Gekisen no Renzoku! Nouryokusha Gundan VS Nouryokusha Gundan,"Sep 26, 2010",9.4,981,"One battle after another, it is complete chaos out on the battlefield.",tt0388629
One Piece,1,469,Kuma ni Okita Ihen Iva-san Ikari no Ichigeki,"Oct 3, 2010",9.2,915,"Luffy receives the key to Ace's handcuffs from Hancock, who then fantasizes about a wedding ceremony held on Amazon Lily.",tt0388629
One Piece,1,470,Kengou Mihawk Luffy ni Semaru Kokutou no Zangeki,"Oct 10, 2010",9.4,940,"Luffy stumbles upon Mihawk, whom he tries to avoid.",tt0388629
One Piece,1,471,Senmetsu Sakusen Shidou: Pacifista Gundan no Iryoku,"Oct 17, 2010",9.2,916,The Pacifista enter Marineford as part of Sengoku's plan to win the war against Whitebeard.,tt0388629
One Piece,1,472,Akainu no Bouryaku! Otoshiirerareta Shirohige,"Oct 24, 2010",9.3,930,"As Squard stabs Whitebeard, the pirates and even marines in the war are shocked due to his betrayal.",tt0388629
One Piece,1,473,Houiheki Sadou! Shirohige Kaizokudan Zettaizetsumei!!,"Oct 31, 2010",9.3,909,"In a desperate attempt to stop Whitebeard from advancing to the execution platform, the Marines activate walls to block Whitebeard's path, but gets stopped by the ice.",tt0388629
One Piece,1,474,Shokei Shikkou Shirei Kudaru: Houiheki o Toppa Seyo!,"Nov 7, 2010",9.4,1100,"Akainu's Meteor Volcano melts the nearly all the ice and destroys the Whitebeard Pirates' ships, dropping them into boiling water, enabling the cannons on the wall to bombard them while the Pacifistas block the way out.",tt0388629
One Piece,1,475,Saishuu Kyokumen Totsunyuu! Shirohige Kishikaisei no Itte,"Nov 14, 2010",9.4,970,"Luffy attempts to slip past the admirals, but Kizaru easily catches up to him and knocks him to the ground.",tt0388629
One Piece,1,476,Luffy Chikaratsuku! Oris Hiroba no Souryokusen!!,"Nov 21, 2010",9.3,947,"Ace thinks back to his childhood, when he fought with anyone who spoke ill of Roger, and wondering if he should ever have been born.",tt0388629
One Piece,1,477,Inochi o Kezuru Chikara: Tension Hormone Futatabi,"Nov 28, 2010",9.3,915,Whitebeard falters for a moment as a result of his age and physical condition.,tt0388629
One Piece,1,478,Yakusoku no Tame ni!! Gekitou! Luffy to Coby,"Dec 5, 2010",9.4,991,Luffy with his newly restored strength continues on to the execution platform to save Ace and is warned by Ivankov that the hormones only trick his body.,tt0388629
One Piece,1,479,Shokeidai Mokuzen! Hirakareta Ace e no Michi!!,"Dec 12, 2010",9.3,927,Luffy uses Haki unintentionally just as Ace is about to be executed.,tt0388629
One Piece,1,480,Sorezore no Eranda Michi: Luffy vs Garp!,"Dec 19, 2010",9.5,1200,"Luffy unwillingly hits Garp, who is blocking his way to Ace. As Garp falls, the bridge crumbles.",tt0388629
One Piece,1,481,Ace Kyuushutsu! Shirohige Saigo no Senchou Meirei!,"Dec 26, 2010",9.5,1400,Ace is freed at last as he and Luffy fight their way back to escape from Marineford.,tt0388629
One Piece,1,482,Hi o mo Yaki Tsukusu Chikara: Akainu Hijou no Tsuigeki,"Jan 9, 2011",9.5,2000,Whitebeard aims to take down the whole of Marineford and orders his crew and the other pirates to flee.,tt0388629
One Piece,1,483,Kotae o Sagashite: Hiken Ace Senjou ni Shisu,"Jan 16, 2011",9.5,2700,An eerie silence falls over the battlefield as Luffy and Ace share a heartbreaking final moment together.,tt0388629
One Piece,1,484,Kaigun Honbu Houkai! Shirohige Kotobanaki Ikari!,"Jan 23, 2011",9.5,1700,"Luffy's has a breakdown due to the emotional trauma of Ace's death, causing Jinbe to take him away.",tt0388629
One Piece,1,485,Kejime o Tsukeru: Shirohige vs Kurohige Kaizokudan,"Jan 30, 2011",9.5,2300,"Blackbeard and his pirates arrive in Marineford, as they are taken down from the execution platform by Whitebeard.",tt0388629
One Piece,1,486,Show no Kaimaku: Akasareta Kurohige no Takurami,"Feb 6, 2011",9.4,1100,The news of Whitebeard's death is already spreading all over the world. Silvers Rayleigh also hears the news.,tt0388629
One Piece,1,487,Akainu no Shuunen! Luffy o Osou Magma no Kobushi,"Feb 13, 2011",9.3,992,"Blackbeard expresses his desire to sink Marineford into the ocean after destroying the fortress, but Sengoku attacks him, saying that the island is a symbol of justice in the world.",tt0388629
One Piece,1,488,Hisshi no Sakebi: Unmei o Kaeru Yuuki Aru Suubyou,"Feb 20, 2011",9.5,1400,"The fight in Marineford still rages on, as Trafalgar Law arrives to rescue Luffy.",tt0388629
One Piece,1,489,Shanks Kenzan! Choujou Sensou Tsui ni Shuuketsu,"Mar 6, 2011",9.5,1300,Law and his crew take Jinbe and Luffy inside their submarine.,tt0388629
One Piece,1,490,"Gun'yuu Kakkyo Su! ""Atarashii Jidai"" no Hajimari!","Mar 20, 2011",9.0,785,"As Luffy's fate hangs in the balance, word spreads that the war is over and people all over the world rejoice on the news of the Marines' victory.",tt0388629
One Piece,1,491,Nyougashima Jouriku: Luffy o Semeru Kakoku na Genjitsu,"Mar 27, 2011",9.0,797,"Brownbeard was seen taking over Foodvalten saying it was not a Whitebeard territory anymore, Iva said goodbye to Jinbe and the others.",tt0388629
One Piece,1,492,"Saikyou Tag! Funtou, Luffy to Toriko!","Apr 3, 2011",6.2,241,"After eating the Hungrila Bird that they captured, Luffy and Toriko team up again to save Nami and Komatsu who have been kidnapped by the Cocoalas.",tt0388629
One Piece,1,493,Luffy to Ace: Kyoudai no Deai no Monogatari!,"Apr 10, 2011",9.0,749,Garp drops Luffy to live with the Dadan Family where he meets Ace - who immediately dislikes Luffy.,tt0388629
One Piece,1,494,Sabo Toujou! Gray Terminal no Shounen,"Apr 17, 2011",8.7,502,"Luffy discovers the end of the forest is a slum dumpster named Gray Terminal, a lawless area full of homeless people searching for valuables thrown out by the town's people.",tt0388629
One Piece,1,495,Ore wa Nigenai: Ace Kesshi no Kyuushutsu Sakusen,"Apr 24, 2011",8.5,447,Ace and Sabo rescue Luffy from Porchemy by defeating him.,tt0388629
One Piece,1,496,Itsuka Umi e! Sannin no Akudou Chikai no Sakazuki!,"May 1, 2011",8.7,494,Sabo is seen by his father but Sabo pretends to not know him.,tt0388629
One Piece,1,497,Dadan Ikka to no Wakare!? Kansei! Himitsu Kichi,"May 8, 2011",8.6,444,"Luffy, Ace and Sabo were going about their usual mischief until Garp turned up, and attacked them for still wanting to be pirates.",tt0388629
One Piece,1,498,Luffy Deshiiri!? Kaizoku Ou to Tatakatta Otoko!,"May 15, 2011",7.9,301,"Ace, Sabo, and Luffy chase down a Danpa and succeeds to catch it, but a tiger steals it.",tt0388629
One Piece,1,499,Ootora to no Kessen! Senchou ni Naru no wa Dare Da!,"May 22, 2011",7.9,295,"Ace, Sabo and Luffy help Naguri make a pirate ship.",tt0388629
One Piece,1,500,Ubawareta Jiyuu! Sankyoudai ni Semaru Kizoku no Wana,"May 29, 2011",8.4,351,"Sabo, Luffy and Ace are caught by the Bluejam Pirates.",tt0388629
One Piece,1,501,Hanatareta Honoo: Gray Terminal no Kiki,"Jun 5, 2011",8.4,346,Sabo is being chased by his father's men.,tt0388629
One Piece,1,502,Jiyuu wa Doko ni Aru? Shounen no Kanashiki Funade,"Jun 12, 2011",8.4,375,"While Dadan and Ace stay behind to fight Bluejam, the rest of the Dadan Family and Luffy make a quick escape.",tt0388629
One Piece,1,503,Yoroshiku Tanomu! Kyoudai kara Todoita Tegami!,"Jun 19, 2011",9.2,876,Sabo's ship is destroyed by a World Noble.,tt0388629
One Piece,1,504,Yakusoku o Hatasu Tame: Sorezore no Tabidachi!,"Jun 26, 2011",8.7,485,"After the death of Sabo, Ace and Luffy continue their training while the others discover the Revolutionaries' ship.",tt0388629
One Piece,1,505,Aitsura ni Aitee! Luffy Namida no Sakebi,"Jul 3, 2011",9.1,789,"Luffy still distraught at the death of Ace, blames it on his weakness.",tt0388629
One Piece,1,506,Mugiwara no Ichimi Gekishin! Motarasareta Kyouhou,"Jul 10, 2011",8.5,453,"On Kuraigana Island, Zoro confronts several Humandrills and is nearly defeated, but then Mihawk appears and scares them away.",tt0388629
One Piece,1,507,Meiou Rayleigh to no Saikai: Luffy Ketsudan no Toki,"Jul 17, 2011",8.5,450,"On Maiden Island, Rayleigh kills a Sea King and arrives on the island in front of Law's crew.",tt0388629
One Piece,1,508,Senchou no Moto e: Sorajima no Datsugoku to Fuyujima no Jiken,"Jul 31, 2011",7.7,276,"At Amazon Lily, Luffy tries to make up his mind regarding Rayleigh's offer, as he made a promise to his crew to meet in three days.",tt0388629
One Piece,1,509,Sesshoku! Daikengou Mihawk: Zoro Iji no Shitou,"Aug 7, 2011",8.0,282,Zoro tried to go back to the sea using the small boat given to him by Mihawk but he could not get past the humandrills.,tt0388629
One Piece,1,510,Sanji no Junan: Oukoku e to Kikan Shita Joou!,"Aug 14, 2011",7.8,276,"Chopper leaves the Torino Kingdom, while riding one of the birds, hoping to be able to aid Luffy.",tt0388629
One Piece,1,511,Masaka no Saijouriku! Luffy Marineford e!,"Aug 21, 2011",8.2,293,"The Marine Headquarters have started rebuilding, and the Marines had a meeting about Monkey D. Luffy.",tt0388629
One Piece,1,512,Nakama ni Todoke: Kakemeguru Dai News!,"Aug 28, 2011",8.0,292,Some of Luffy's old friends from Impel Down and around the world read the news about Luffy's second appearance at Marineford.,tt0388629
One Piece,1,513,Ugokidasu Kaizoku-tachi! Kyoutendouchi no Shinsekai,"Sep 4, 2011",7.7,275,Trafalgar Law and his crew talk about going to the New World.,tt0388629
One Piece,1,514,Jigoku o Ikinuke: Sanji Otoko o Kaketa Shoubu,"Sep 11, 2011",7.5,273,Nami tricks the old men into letting her stay on Weatheria. Franky stumbles upon Vegapunk's hidden laboratory and finds more blueprints and decides to study them.,tt0388629
One Piece,1,515,Madamada Tsuyoku Naru! Zoro Senchou e no Chikai,"Sep 18, 2011",8.0,281,"While being put on display in a cage, Brook feels appreciative towards all that Luffy had done for him and decides that he will move on and continue to aid Luffy.",tt0388629
One Piece,1,516,Luffy Shugyou Kaishi: 2-nengo ni Yakusoku no Basho de,"Sep 25, 2011",9.2,923,Jinbe leaves Luffy with Rayleigh. Rayleigh takes Luffy to an abandoned island to begin his training. Rayleigh introduces Luffy to the concept of Haki and then demonstrates the three different types of Haki.,tt0388629
One Piece,1,517,Shinshou Kaimaku: Saishuuketsu! Mugiwara no Ichimi,"Oct 2, 2011",9.2,1000,"After two years of being separated, the Straw Hats return to Sabaody Archipelago.",tt0388629
One Piece,1,518,Isshokusokuhatsu! Luffy Tai Nise Luffy,"Oct 9, 2011",8.7,510,"Fake Luffy and the real Luffy come face-to-face, though the imposter is quickly beaten thanks to Luffy's use of Haki.",tt0388629
One Piece,1,519,Kaigun Shutsudou: Nerawareta Mugiwara no Ichimi,"Oct 16, 2011",8.5,465,"Robin visits the Thousand Sunny and meets Franky there. Chopper goes to the Fake Straw Hat Pirates, mistaking them for his own crew.",tt0388629
One Piece,1,520,Oomono Shuuketsu: Nise Mugiwara Ichimi no Kyoui,"Oct 23, 2011",8.4,403,"Brook finishes his concert when the Marines arrive to capture him, but he escapes.",tt0388629
One Piece,1,521,Sentou Kaishi! Misero Shugyou no Seika!,"Oct 30, 2011",9.4,1000,,tt0388629
One Piece,1,522,Zen'in Shuugou: Luffy Shinsekai e no Funade,"Nov 6, 2011",9.1,764,Luffy along with Zoro and Sanji are heading to Grove #42.,tt0388629
One Piece,1,523,Kyougaku no Shinjitsu: Sunny-gou o Mamotta Otoko,"Nov 13, 2011",8.5,443,Caribou is seen punishing the Fake Straw Hats for making him join them instead of the real Straw Hat Pirates.,tt0388629
One Piece,1,524,Kaichuu no Shitou: Arawareta Oounabara no Akuma,"Nov 20, 2011",7.7,224,"The Caribou Pirates attack the Straw Hats. While Caribou manages to get on the Thousand Sunny, the rest of his crew gets pulled away by Mohmoo, who gets frightened when he recognizes the Straw Hats from his time in Arlong Park.",tt0388629
One Piece,1,525,Shinkai de Sounan: Hagureta Mugiwara no Ichimi,"Nov 27, 2011",7.8,213,"Luffy, Zoro and Sanji are facing the Kraken.",tt0388629
One Piece,1,526,Kaitei Kazan Funka! Nagasarete Gyojintou,"Dec 4, 2011",7.8,211,"The Flying Dutchman shows up and Vander Decken tells Wadatsumi to crush the Thousand Sunny, but then the Kraken beats Wadatsumi.",tt0388629
One Piece,1,527,Gyojintou Jouriku: Uruwashiki Ningyo-tachi,"Dec 11, 2011",7.8,214,"The Straw Hat Pirates encounter Hammond, some sea-beasts and other fishmen from the New Fishman Pirates.",tt0388629
One Piece,1,528,Koufun Bakuhatsu! Sanji Seimei no Kiki!,"Dec 18, 2011",7.6,216,"Sanji playing in a pool with the mermaids in Mermaid Cove, Luffy, soaking his feet on the side of the pool, comments on how nice it must be to swim, Camie suggests that Luffy could wear a bubble in order to do so.",tt0388629
One Piece,1,529,Gyojintou Metsubou!? Sharley no Yogen,"Dec 25, 2011",7.5,225,"As blood donors are finally found, the recovering Sanji stays at the Mermaid Cafe while Luffy, Usopp and Camie meet Pappag and Brook.",tt0388629
One Piece,1,530,Gyojintou no Ou: Kaishin Neptune!,"Jan 8, 2012",7.6,216,Straw Hat Pirates are in a town on Fishman Island and King Neptune and Megalo appear to invite the Straw Hats to Ryugu Palace.,tt0388629
One Piece,1,531,Ryuuguujou! Tasuketa Same ni Tsurerarete,"Jan 15, 2012",7.4,221,"Luffy, Nami, Usopp, Brook, Camie, and Pappag travel with King Neptune to Ryugu Palace.",tt0388629
One Piece,1,532,Yowamushi de Nakimushi! Koukakutou no Ningyo Hime,"Jan 22, 2012",7.5,213,"Vander Decken IX reveals that he plans to marry the princess, using his Mark-Mark Fruit curse to throw a giant axe at her.",tt0388629
One Piece,1,533,Kinkyuu Jitai Hassei: Senkyo Sareta Ryuuguujou,"Jan 29, 2012",7.5,214,"The guards around Zoro and the others are preparing to pop their air bubble, however, Nami found some bubbly coral and made the whole room fill with air and Zoro prepares to fight Neptune.",tt0388629
One Piece,1,534,Ryuuguujou Gekishin! Shirahoshi Yuukai Jiken,"Feb 5, 2012",7.7,222,Luffy leads Shirahoshi out of her tower inside Megalo while Brook and the Minister of the Right tells them to stop.,tt0388629
One Piece,1,535,Hody Shuurai: Fukushuu Keikaku no Hajimari,"Feb 12, 2012",7.5,212,"Luffy is still on his way to the Sea Forest with Shirahoshi, when he notices something going to the Ryugu Palace, which is revealed to be Hody and Vander Decken IX.",tt0388629
One Piece,1,536,Ryuuguujou no Kessen! Zoro Tai Hody,"Feb 19, 2012",7.9,219,Neptune begs someone to protect her daughter. Hody just comments on how weak he is and states he only joined his army for military strength and knowledge. He states he will revive the dream and ambition of Arlong.,tt0388629
One Piece,1,537,Shirahoshi o Mamore: Decken no Tsuigeki,"Feb 26, 2012",7.9,216,"Chopper tries to persuade Sanji to not turn around, or else he will see Shirahoshi and die. But Sanji turns around and after seeing the princess, turns into stone.",tt0388629
One Piece,1,538,Ichimi Haiboku!? Hody Ryuuguujou Seiatsu,"Mar 4, 2012",7.8,213,"Zoro cuts Hody and asks for Neptune's help to escape from Ryugu Palace. Unfortunately, Hody who was unconscious comes to his senses after taking an Energy Steroid and successfully stops Neptune and the Straw Hats from escaping.",tt0388629
One Piece,1,539,Yomigaeru Innen! Nami to Gyojin Kaizokudan!,"Mar 18, 2012",7.6,215,"Robin continues her search while the New Fishman Pirates begin to take over. People are also seen being forced to step on a photo, and if they do not, they are considered as enemies.",tt0388629
One Piece,1,540,Dorei Kaihou no Eiyuu: Boukenka Tiger,"Mar 25, 2012",7.8,226,"Otohime confronts a robber who was stealing money so he could buy food for his ten children. Otohime and Jinbe try to change Fishman island, and Jinbe leaves the Army to join the Sun Pirates.",tt0388629
One Piece,1,541,Kizaru Toujou! Tiger o Nerau Wana!,"Apr 1, 2012",8.2,243,"Entering a flashback, Neptune holds a baby Shirahoshi commenting on Tiger's attack on Mary Geoise, stating he would not be able to attend a summit for a long time because of it.",tt0388629
One Piece,1,542,Team Kessei! Chopper o Sukue,"Apr 8, 2012",6.3,197,"Toriko and Komatsu are seen fishing when Komatsu catches a Harusame. After defeating it, Luffy suddenly comes out of the Harusame's mouth and surprises Toriko and Komatsu.",tt0388629
One Piece,1,543,Eiyuu no Saigo: Tiger Shougeki no Shinjitsu,"Apr 15, 2012",8.2,249,"The Sun Pirates start making their way to Koala's hometown, while giving her a slight makeover, new clothes and cutting her hair. on their ship, Koala still acts like a slave would, doing chores without being asked and asking for orders.",tt0388629
One Piece,1,544,Kaizokudan Bunretsu: Jinbe Tai Arlong,"Apr 22, 2012",7.7,220,"After Fisher Tiger's death, Arlong, enraged, betrays his last wishes and decides to attack and kill villagers of Koala's village for selling him out, upon trying he is easily beaten by Vice-Admiral Borsalino and taken into Marine custody.",tt0388629
One Piece,1,545,Yureru Gyojintou! Hyouchaku Shita Tenryuubito,"Apr 29, 2012",7.5,219,"With Jinbe having been accepted as a Shichibukai, the Sun Pirates return to Fishman Island.",tt0388629
One Piece,1,546,Totsuzen no Higeki! Mirai o Tozasu Kyoudan,"May 6, 2012",8.0,223,Vander Decken IX discovers about the Tamatebako and wishes to use it to age Shirahoshi after she grows up a little.,tt0388629
One Piece,1,547,Futatabi Genzai e! Ugokidasu Hody,"May 13, 2012",7.8,209,"After Otohime passed away, Hody Jones had found and killed the suspected human assassin and showed him to the people.",tt0388629
One Piece,1,548,Oukoku Gekishin: Neptune Shokei Shirei,"May 20, 2012",7.8,210,Hody makes his announcement to take over the Ryugu Kingdom with the execution of King Neptune as the start of his new rule. Hody also announces that he will kill Straw Hats so that they will serve as example to all humans in the surface.,tt0388629
One Piece,1,549,Shoujita Kiretsu! Luffy Tai Jinbe,"May 27, 2012",7.8,210,"Luffy and Jinbe start their duel to see who gets to fight Hody, but their fight was cut short by Sanji's and Robin's interference.",tt0388629
One Piece,1,550,Hody no Ihen: Kyouyaku no Shin no Chikara!,"Jun 1, 2012",7.3,214,"The New Fishman Pirates head to the Gyoncorde Plaza to execute King Neptune but before getting at the plaza, they demonstrate a little taste of their power by terrorizing and destroying everything in their path.",tt0388629
One Piece,1,551,Kessen Hajimaru: Gyoncorde Hiroba!,"Jun 10, 2012",7.4,214,Neptune's army put up an attempt to stop Hody Jones and his pirates from reaching Gyoncorde Plaza but seeing the king held hostage prevents them from attacking.,tt0388629
One Piece,1,552,Shougeki no Kokuhaku: Otohime Ansatsu no Shinjitsu,"Jun 17, 2012",7.4,217,Jinbe and Shirahoshi are captured by the New Fishman Pirates when they fall into a trap due to a balloon version of King Neptune which easily tricks Shirahoshi and Megalo.,tt0388629
One Piece,1,553,Shirahoshi no Namida! Luffy Tsui ni Toujou,"Jun 24, 2012",8.1,253,Shirahoshi reveals that Megalo witnessed Hody shooting Queen Otohime and told her in secret.,tt0388629
