tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Simpsons,1,303,I'm Spelling as Fast as I Can,"Feb 16, 2003",7.2,1400,"Lisa participates in the Spellympics, but Homer is busy traveling cross-country as Krusty Burger test-markets a new sandwich. Lisa is confident that she will win, until she learns that the contest is rigged against her.",tt0096697
The Simpsons,1,304,A Star Is Born Again,"Mar 2, 2003",6.9,1400,"Ned Flanders starts dating a famous movie star, but has difficulties with the tabloids following them everywhere.",tt0096697
The Simpsons,1,305,Mr. Spritz Goes to Washington,"Mar 9, 2003",6.8,1300,The family makes Krusty run for Congress because of air traffic being redirected to fly dangerously close to their house.,tt0096697
The Simpsons,1,306,C.E.D'oh,"Mar 16, 2003",7.2,1200,Homer takes over the power plant after tricking Mr. Burns into making him the official owner of the power plant.,tt0096697
The Simpsons,1,307,'Scuse Me While I Miss the Sky,"Mar 30, 2003",7.1,1300,Lisa becomes interested in astronomy and starts fighting the light pollution which is preventing her from being able to enjoy her new hobby.,tt0096697
The Simpsons,1,308,Three Gays of the Condo,"Apr 13, 2003",7.1,1400,"When Homer finds an old note revealing Marge only married him because she was pregnant with Bart, he moves into a condo with two gay guys.",tt0096697
The Simpsons,1,309,"Dude, Where's My Ranch?","Apr 27, 2003",6.9,1400,"Homer writes a Christmas carol called ""Everybody Hates Ned Flanders,"" which soon becomes so popular that the family decides to leave town for a while.",tt0096697
The Simpsons,1,310,Old Yeller-Belly,"May 4, 2003",6.7,1300,"Homer throws out Santa's Little Helper for not saving him from a fire, but soon the dog becomes Duff's new mascot.",tt0096697
The Simpsons,1,311,"Brake My Wife, Please","May 11, 2003",6.7,1300,"Because of Homer losing his driver's license, Marge has to drive everyone everywhere, which is so stressful for her that she accidentally runs over Homer leading to the two seeing a marriage counselor.",tt0096697
The Simpsons,1,312,Moe Baby Blues,"May 18, 2003",7.7,2000,"After saving Maggie's life, Moe develops a special bond with her, much to Homer's dismay.",tt0096697
The Simpsons,1,313,The Bart of War,"May 18, 2003",6.6,1300,"Bart and Milhouse are forced into community service after destroying Flanders' memorial and join separate community groups, pitting themselves against each other.",tt0096697
The Simpsons,1,314,Treehouse of Horror XIV,"Nov 2, 2003",7.6,1700,"First, Homer kills the Grim Reaper and takes his place in Reaper Madness. Then, Professor Frink's father is revived, only to kill people and steal their organs in Frinkenstein. Finally, Bart and Milhouse get a stop watch that can stop time in Stop the World, I Want To Goof Off.",tt0096697
The Simpsons,1,315,My Mother the Carjacker,"Nov 9, 2003",7.3,1400,"Homer's mother returns to Springfield, and the city pardons her from the charges against her. Mr Burns is furious about this and makes a plan to get Mona Simpson in prison.",tt0096697
The Simpsons,1,316,The President Wore Pearls,"Nov 16, 2003",6.9,1400,Lisa feuds with Principal Skinner after being elected school president.,tt0096697
The Simpsons,1,317,The Regina Monologues,"Nov 23, 2003",7.1,1500,Prime minister Tony Blair welcomes the Simpsons to England where they run into author J.K. Rowling and actor Ian McKellen.,tt0096697
The Simpsons,1,318,The Fat and the Furriest,"Nov 30, 2003",7.1,1300,"At the dump Homer is videotaped while being attacked by a bear. The town regards him a coward, so Homer decides to strike back at the bear.",tt0096697
The Simpsons,1,319,"Today, I Am a Clown","Dec 7, 2003",6.4,1300,Krusty decides to do what he never did when he was thirteen years old - have a Bar Mitzvah.,tt0096697
The Simpsons,1,320,'Tis the Fifteenth Season,"Dec 14, 2003",7.1,1400,"After spending all his money on an expensive gift for himself, and the family thinking he should be less of an egoist, Homer decides to change his ways.",tt0096697
The Simpsons,1,321,"Marge vs. Singles, Seniors, Childless Couples and Teens and Gays","Jan 4, 2004",6.6,1300,"A concert for babies ends in a riot, so the childless adults of Springfield gather to make the town less child-friendly.",tt0096697
The Simpsons,1,322,"I, (Annoyed Grunt)-Bot","Jan 11, 2004",7.3,1400,Homer pretends to be a robot and competes in Robot Wars to win Bart's affection; Lisa has cat trouble.,tt0096697
The Simpsons,1,323,Diatribe of a Mad Housewife,"Jan 25, 2004",7.2,1300,"Marge is inspired to write a novel, but the storyline of the book (a fat, mean husband, and a handsome, sweet neighbor) makes Homer jealous.",tt0096697
The Simpsons,1,324,Margical History Tour,"Feb 8, 2004",7.1,1300,"Marge tells Lisa, Bart and Millhouse three history stories because the library doesn't have any.",tt0096697
The Simpsons,1,325,Milhouse Doesn't Live Here Anymore,"Feb 15, 2004",7.2,1300,"Milhouse moves to Capital City, and therefore Lisa and Bart become best friends.",tt0096697
The Simpsons,1,326,Smart & Smarter,"Feb 22, 2004",7.1,1300,"When Maggie is revealed to have an IQ of 167, Lisa is no longer the genius of the family, causing a rivalry between the sisters.",tt0096697
The Simpsons,1,327,The Ziff Who Came to Dinner,"Mar 14, 2004",6.7,1300,Artie Ziff is discovered hiding out in the Simpsons' attic.,tt0096697
The Simpsons,1,328,Co-Dependent's Day,"Mar 21, 2004",6.6,1300,Marge takes up heavy drinking to spend more time with Homer. Bart and Lisa confront a famous movie director about the drop in quality his films have taken.,tt0096697
The Simpsons,1,329,The Wandering Juvie,"Mar 28, 2004",7.0,1400,"After playing a prank on the whole town, Bart is sentenced to six months of juvenile detention. There he meets Gina, who forces Bart to escape with her.",tt0096697
The Simpsons,1,330,My Big Fat Geek Wedding,"Apr 18, 2004",6.6,1300,Mrs. Krabapel falls for Comic Book Guy and they plan a Star Trek like wedding. Principal Skinner plans to prevent it.,tt0096697
The Simpsons,1,331,Catch 'Em If You Can,"Apr 25, 2004",7.0,1400,Homer and Marge try to have a vacation without the kids but Bart and Lisa follow them everywhere they go.,tt0096697
The Simpsons,1,332,Simple Simpson,"May 2, 2004",7.4,1400,Homer becomes a costumed vigilante who uses pies for weapons after witnessing Lisa get humiliated at a competition at the state fair.,tt0096697
The Simpsons,1,333,The Way We Weren't,"May 9, 2004",7.3,1400,"Marge and Homer find out that they actually kissed each other at age 10 without knowing they were each other's first kisses, and tell the story about this.",tt0096697
The Simpsons,1,334,Bart-Mangled Banner,"May 16, 2004",6.3,1300,An accidental photo showing Bart mooning the American flag makes the Simpsons the most hated family in town.,tt0096697
The Simpsons,1,335,Fraudcast News,"May 23, 2004",7.3,1300,"After Mr. Burns is erroneously reported as dead, he buys all of he media outlets in order to prevent them from writing scathing articles about him.",tt0096697
The Simpsons,1,336,Treehouse of Horror XV,"Nov 7, 2004",7.4,1600,Ned gains the power to foresee people's deaths; Maggie is shrunk inside a vitamin capsule and swallowed; Eliza Simpson and her sidekick hunt down a murderer.,tt0096697
The Simpsons,1,337,All's Fair in Oven War,"Nov 14, 2004",6.9,1300,"Homer buys Marge a new kitchen, and Marge likes cooking in the new kitchen so much she attends the Ovenfresh Bakeoff.",tt0096697
The Simpsons,1,338,Sleeping with the Enemy,"Nov 21, 2004",7.2,1300,"Because she thinks her own children do not appreciate her anymore, Marge becomes a mother figure for Nelson.",tt0096697
The Simpsons,1,339,She Used to Be My Girl,"Dec 5, 2004",6.5,1300,"Marge becomes jealous when Lisa begins idolizing her old high school friend, Chloe Talbot, a famous reporter.",tt0096697
The Simpsons,1,340,Fat Man and Little Boy,"Dec 12, 2004",7.0,1200,"Bart begins designing T-shirt slogans, and his T-shirts become very popular among the citizens of Springfield.",tt0096697
The Simpsons,1,341,Midnight Rx,"Jan 16, 2005",7.1,1300,"Homer goes to Canada with Apu and Ned to purchase Grampa's medication, but the three have problems getting home because the border guard thinks Apu is a terrorist.",tt0096697
The Simpsons,1,342,Mommie Beerest,"Jan 30, 2005",6.8,1200,Homer gives Moe an enormous amount of money so he doesn't have to close down.,tt0096697
The Simpsons,1,343,Homer and Ned's Hail Mary Pass,"Feb 6, 2005",6.2,1300,A video of Homer dancing becomes so popular that all major sports players hires Homer to design celebration dances for them.,tt0096697
The Simpsons,1,344,Pranksta Rap,"Feb 13, 2005",6.5,1300,"Bart went to a rap concert Marge told him not to go to. In order to avoid punishment from Marge, he makes Marge and Homer believe he has been kidnapped.",tt0096697
The Simpsons,1,345,There's Something About Marrying,"Feb 20, 2005",6.9,1300,A townsperson comes out of the closet when Springfield legalized same-sex marriages in a plot to bolster tourism; Homer uses the Internet to become a minister.,tt0096697
The Simpsons,1,346,On a Clear Day I Can't See My Sister,"Mar 6, 2005",6.6,1300,"After bullying her, Bart is restricted by court order to come too close to Lisa.",tt0096697
The Simpsons,1,347,Goo Goo Gai Pan,"Mar 13, 2005",7.0,1300,"Selma decides to adopt a child, so the whole family goes to China.",tt0096697
The Simpsons,1,348,Mobile Homer,"Mar 20, 2005",6.8,1200,"After a garage-cleaning accident, Marge wants Homer to get life insurance. Instead, the family gets an RV.",tt0096697
The Simpsons,1,349,The Seven-Beer Snitch,"Apr 3, 2005",6.7,1200,"Springfield builds an opera house, but since no-one attends it they convert it into a prison. Old and forgotten laws are used to fill the prison, and therefore Homer goes to jail for kicking a can five times in a row. In jail, Homer becomes a snitch",tt0096697
The Simpsons,1,350,Future-Drama,"Apr 17, 2005",7.3,1400,Bart and Lisa see into the future where their lives have changed.,tt0096697
The Simpsons,1,351,Don't Fear the Roofer,"May 1, 2005",7.5,1400,"Homer meets a new friend, Ray the Roofer, but gets confined to a mental institution when his friends and family think he made him up.",tt0096697
The Simpsons,1,352,The Heartbroke Kid,"May 1, 2005",7.2,1300,"Bart starts living on food from the new candy machine in school only, but he becomes so overweight that he has to go to a fat camp.",tt0096697
The Simpsons,1,353,A Star Is Torn,"May 8, 2005",6.7,1300,"Lisa attends a singing competition for children, and Homer becomes her manager because of his skill to write songs that the crowd loves.",tt0096697
The Simpsons,1,354,Thank God It's Doomsday,"May 8, 2005",7.3,1300,"Homer hears about the Rapture, and by using numerology to calculate when the Rapture is coming he learns that it is only one week away.",tt0096697
The Simpsons,1,355,Home Away from Homer,"May 15, 2005",7.1,1200,"After Homer humiliates Ned Flanders, Ned, Rod, and Todd decides to leave Springfield and live in Humbleton, Pennsylvania.",tt0096697
The Simpsons,1,356,"The Father, the Son, and the Holy Guest Star","May 15, 2005",7.3,1400,"Bart is expelled from Springfield Elementary, and Bart is therefore enrolled in St. Jerome's Catholic School.",tt0096697
The Simpsons,1,357,The Bonfire of the Manatees,"Sep 11, 2005",6.1,1400,"When Marge leaves Homer because he allowed an adult movie being shot in their house, she seeks self fulfillment in protecting manatees.",tt0096697
The Simpsons,1,358,The Girl Who Slept Too Little,"Sep 18, 2005",6.9,1300,A new cemetery right outside the window of Lisa's room makes Lisa suffer from many sleepless nights.,tt0096697
The Simpsons,1,359,Milhouse of Sand and Fog,"Sep 25, 2005",6.9,1200,"Maggie contracts the chicken pox and Homer gets the great idea to charge parents to get their own children sick by throwing a pox party, but his plan backfires.",tt0096697
The Simpsons,1,360,Treehouse of Horror XVI,"Nov 6, 2005",7.3,1500,An android son replaces Bart; Homer and friends are the quarry in Mr. Burns' hunting tournament; a witch turns townsfolk into their Halloween costumes.,tt0096697
The Simpsons,1,361,Marge's Son Poisoning,"Nov 13, 2005",7.0,1300,"Marge and Bart start spending more time together, and make a tradition of cycling to a tea house in a small village outside Springfield.",tt0096697
The Simpsons,1,362,See Homer Run,"Nov 20, 2005",6.8,1200,"When a recall election puts Mayor Quimby's job up for grabs, Homer seizes the opportunity to win office and gain his daughter's love.",tt0096697
The Simpsons,1,363,The Last of the Red Hat Mamas,"Nov 27, 2005",6.6,1300,"Milhouse tutors Lisa in Italian, and Marge joins the Cheery Red Tomatoes, a group that plans to rob Mr. Burns of one million dollars worth of Fabergé eggs.",tt0096697
The Simpsons,1,364,The Italian Bob,"Dec 11, 2005",7.1,1500,"The Simpsons become lost in Italy, finding their way to a small town that Sideshow Bob has become the mayor of.",tt0096697
The Simpsons,1,365,Simpsons Christmas Stories,"Dec 18, 2005",6.8,1300,"Homer tells the tale of the first Christmas ever, while Grandpa pursues his decade-old feud with Santa.",tt0096697
The Simpsons,1,366,Homer's Paternity Coot,"Jan 8, 2006",6.6,1300,"When a frozen mailman from the 60's is found in a Springfield glacier, doubts arise about whether Abe really is Homer's father.",tt0096697
The Simpsons,1,367,We're on the Road to D'ohwhere,"Jan 29, 2006",6.9,1200,"When Homer is on his way to Vegas to meet up with his friends, he has to make a detour to take Bart to an education camp. Meanwhile, Marge has discovered a surprising source of income.",tt0096697
The Simpsons,1,368,My Fair Laddy,"Feb 26, 2006",6.5,1300,Bart and Lisa bet whether Lisa can turn Groundskeeper Willie into a proper gentleman.,tt0096697
The Simpsons,1,369,The Seemingly Never-Ending Story,"Mar 12, 2006",7.7,1500,"In this story within a story within a story within a story, a cave-exploring expedition, an angry sheep and a lovestruck Moe become inextricably entwined.",tt0096697
The Simpsons,1,370,Bart Has Two Mommies,"Mar 19, 2006",7.0,1200,"Marge starts babysitting the Flanders boys, leading Homer to spend more time with Bart and Lisa. Bart gets kidnapped by a lonely movie chimpanzee.",tt0096697
The Simpsons,1,371,"Homer Simpson, This Is Your Wife","Mar 26, 2006",6.4,1600,"As part of a new Fox show, the Simpsons participate in a wife-swap.",tt0096697
The Simpsons,1,372,Million Dollar Abie,"Apr 2, 2006",6.3,1300,"After blowing Springfield's chances for an NFL franchise, Grandpa goes to an assisted-suicide center, then becomes a bullfighter.",tt0096697
The Simpsons,1,373,"Kiss Kiss, Bang Bangalore","Apr 9, 2006",7.2,1400,Homer gets sent to India when the power plant is relocated there. Selma and Patty kidnap Richard Dean Anderson after he spurns their MacGyver fan club.,tt0096697
The Simpsons,1,374,The Wettest Stories Ever Told,"Apr 23, 2006",6.7,1200,"While waiting for the dinner at the Frying Dutchman, the family starts telling three stories about ships: ""Journey on the Mayflower"", ""Mutiny on the Bounty"", and ""The Neptune Adventure"".",tt0096697
The Simpsons,1,375,Girls Just Want to Have Sums,"Apr 30, 2006",7.2,1300,"Springfield Elementary is divided into two separate schools (one for boys, one for girls) following Principal Skinner's demotion. Concerned that the boys are receiving a higher standard of education, Lisa disguises herself as a boy.",tt0096697
The Simpsons,1,376,Regarding Margie,"May 7, 2006",6.7,1300,"After hitting her head on a stool Marge suffers from amnesia. Slowly but surely memories are starting to come back, except memories about Homer.",tt0096697
The Simpsons,1,377,The Monkey Suit,"May 14, 2006",7.1,1300,"After seeing a museum exhibit on evolution, in which creation is labeled a myth, an outraged Ned Flanders teams with Reverend Lovejoy to blackmail Principal Skinner into requiring creationism to be taught in classrooms, eventually at the expense of any mention of evolution. Lisa becomes outraged herself, and forms a student organization to teach evolution, leading to ... Read all",tt0096697
The Simpsons,1,378,Homer and Marge Turn a Couple Play,"May 21, 2006",6.3,1300,Marge and Homer try their luck at celebrity marriage counselling.,tt0096697
The Simpsons,1,379,"The Mook, the Chef, the Wife and Her Homer","Sep 10, 2006",7.6,1600,"When Fat Tony has to take a time-out due to a whacking attempt, Homer and Bart take over the business.",tt0096697
The Simpsons,1,380,Jazzy & The Pussycats,"Sep 17, 2006",6.7,1500,Lisa becomes depressed when Bart becomes a better jazz musician than her. So she decides to set up an animal shelter in the Simpsons' attic.,tt0096697
The Simpsons,1,381,"Please Homer, Don't Hammer 'Em","Sep 24, 2006",6.7,1400,"Marge begins her own carpentry business, but Homer becomes the face of the business because nobody will take a female carpenter seriously. And Bart uses Principal Skinner's peanut allergy to his advantage.",tt0096697
The Simpsons,1,382,Treehouse of Horror XVII,"Nov 5, 2006",6.8,1600,A meteorite turns Homer into a rampaging blob with a voracious appetite; Bart brings a Golem to life; an alien invasion hoax turns real.,tt0096697
The Simpsons,1,383,G.I. (Annoyed Grunt),"Nov 12, 2006",6.7,1400,"Homer is duped into signing up for the Army, and his hijinks after basic training ultimately results in a military occupation of Springfield.",tt0096697
The Simpsons,1,384,Moe'N'a Lisa,"Nov 19, 2006",6.7,1300,"Lisa helps Moe become a distinguished poet, but she turns on him when he takes all the credit for his newfound greatness.",tt0096697
The Simpsons,1,385,Ice Cream of Margie (with the Light Blue Hair),"Nov 26, 2006",6.9,1300,"Homer becomes an ice cream man after being fired from the plant, and Marge uses his leftover Popsicle sticks to create folk art figures.",tt0096697
The Simpsons,1,386,The Haw-Hawed Couple,"Dec 10, 2006",7.2,1300,"Bart and Nelson become best friends, but Bart surprisingly discovers that the fringe benefits aren't worth Nelson's neediness.",tt0096697
The Simpsons,1,387,"Kill Gil, Vol. 1 & 2","Dec 17, 2006",6.2,1400,"The Simpsons let Gil stay with them during Christmas. However, he stays for 11 months because Marge can't tell him ""no.""",tt0096697
The Simpsons,1,388,The Wife Aquatic,"Jan 7, 2007",6.5,1300,"Homer returns Marge to Barnacle Bay, where she spent her beloved summer vacations. But when they get there, they discover that it is no longer a tourist spot.",tt0096697
The Simpsons,1,389,Revenge Is a Dish Best Served Three Times,"Jan 28, 2007",7.0,1300,"While Homer tries to get revenge on a driver who cut him off, his family warns him of the folly of revenge by telling stories based on ""The Count of Monte Cristo,"" ""Revenge of the Nerds,"" and ""Batman.""",tt0096697
The Simpsons,1,390,Little Big Girl,"Feb 11, 2007",6.7,1400,Lisa embellishes her family heritage as Native American for a school project; Bart gets a driver's license and develops a relationship with an older girl.,tt0096697
The Simpsons,1,391,Springfield Up,"Feb 18, 2007",7.3,1300,"A parody of the ""Up Series"" of British documentaries, in which a filmmaker follows Homer and his friends from grade school into their 40s.",tt0096697
The Simpsons,1,392,Yokel Chords,"Mar 4, 2007",6.8,1300,"In this parody of The Sound of Music (1965), Lisa becomes a tutor for Cletus' seven children, until Krusty tries to exploit them as entertainers. Meanwhile, Bart becomes emotionally attached to his school-appointed psychiatrist.",tt0096697
The Simpsons,1,393,Rome-old and Juli-eh,"Mar 11, 2007",6.2,1300,"Selma and Grampa fall in love and end up getting married, a marriage both Homer and Patty are against.",tt0096697
The Simpsons,1,394,Homerazzi,"Mar 25, 2007",7.1,1300,"Homer becomes a successful Paparazzi, but Springfield's celebrities decide to get their revenge on him.",tt0096697
The Simpsons,1,395,Marge Gamer,"Apr 22, 2007",7.3,1400,Marge decides to find out what their Internet has to offer and soon gets hooked on an online role-playing game; Homer referees Lisa's soccer game.,tt0096697
The Simpsons,1,396,The Boys of Bummer,"Apr 29, 2007",5.9,1300,"Bart becomes the most hated person in Springfield after he is the goat in a championship baseball game, and Homer's new job as a mattress salesman ruins his and Marge's sex life.",tt0096697
The Simpsons,1,397,Crook and Ladder,"May 6, 2007",6.9,1200,"Homer, Moe, Apu and Principal Skinner become volunteer firefighters. But just because they're not getting paid doesn't mean that they can't find a way to receive compensation.",tt0096697
The Simpsons,1,398,Stop or My Dog Will Shoot,"May 13, 2007",6.8,1200,"Homer unwittingly drags the family into a cornfield maze after attempting to leave a boring Harvest fest that Marge brought them to. When everyone except Homer escapes, Santa's Little Helper rescues him and becomes the town hero. So the Simpsons enroll him in Police Dog Academy where he's teamed with Lou.",tt0096697
The Simpsons,1,399,24 Minutes,"May 20, 2007",8.1,2200,Bart and Lisa join forces to stop the school bullies from setting off a stink bomb at the school bake sale.,tt0096697
The Simpsons,1,400,You Kent Always Say What You Want,"May 20, 2007",7.2,1400,"After Kent Brockman is fired as a news anchor, he and Lisa use the Internet to expose the Fox News Conspiracy.",tt0096697
The Simpsons,1,401,He Loves to Fly and He D'ohs,"Sep 23, 2007",6.6,1400,"Homer falls in love with private planes after taking a flight to Chicago with Mr. Burns. So Marge hires Homer a ""life manager"" to help him think positively and find a job that will allow him to fly for a living.",tt0096697
The Simpsons,1,402,Homer of Seville,"Sep 30, 2007",6.5,1400,"Homer becomes an opera star after an injury improves his singing voice. His newfound popularity forces him to hire a personal assistant, who turns out to be an obsessed stalker.",tt0096697
The Simpsons,1,403,Midnight Towboy,"Oct 7, 2007",7.2,1300,"Homer becomes the most hated man in town after he becomes a tow truck driver, and Marge teaches Maggie to not be an over-dependent baby.",tt0096697
The Simpsons,1,404,I Don't Wanna Know Why the Caged Bird Sings,"Oct 14, 2007",6.8,1300,"Marge promises to visit a convicted bank robber in prison, but is afraid to follow through. But when the convict escapes from prison, Marge is the first person he pays a visit to.",tt0096697
The Simpsons,1,405,Treehouse of Horror XVIII,"Nov 4, 2007",7.0,1500,"The eighteenth Simpsons Halloween Special features parodies of the movies ""E.T."" and ""Mr. and Mrs. Smith.""",tt0096697
The Simpsons,1,406,Little Orphan Millie,"Nov 11, 2007",6.6,1200,"Milhouse's parents are lost at sea, which causes him to become a troubled loner. But his new persona makes him the new most popular kid at school, which sparks jealousy in Bart.",tt0096697
The Simpsons,1,407,Husbands and Knives,"Nov 18, 2007",6.9,1400,"When Marge becomes a successful businesswoman, Homer becomes worried that she will dump him for a trophy husband. Therefore, he decides to have plastic surgery to make himself look like a hunk.",tt0096697
The Simpsons,1,408,Funeral for a Fiend,"Nov 25, 2007",7.2,1400,"Bart is responsible for Sideshow Bob's death after his latest attempt at revenge is foiled, but is his death actually part of the plan?",tt0096697
The Simpsons,1,409,Eternal Moonshine of the Simpson Mind,"Dec 16, 2007",8.2,2000,"Homer goes to Dr. Frink to help him recover his memories from the night before, and he discovers, based on his interpretation of the memories, that Marge is having an affair.",tt0096697
The Simpsons,1,410,E Pluribus Wiggum,"Jan 6, 2008",6.8,1300,"Springfield becomes the site of the first presidential primary. The townspeople soon get sick of all of the presidential candidates sucking up to them, and decide to support their own write-in candidate: Ralph Wiggum.",tt0096697
The Simpsons,1,411,That '90s Show,"Jan 27, 2008",6.2,1900,"Homer and Marge tell the kids about their life in the early 1990s before they were born, when Marge was enrolled in Springfield College and Homer was the lead singer of a grunge rock band.",tt0096697
The Simpsons,1,412,"Love, Springfieldian Style","Feb 17, 2008",6.6,1300,"A series of romantic Valentine's Day parodies based on ""Bonnie and Clyde,"" ""Lady and the Tramp,"" and ""Sid and Nancy.""",tt0096697
The Simpsons,1,413,The DeBarted,"Mar 2, 2008",7.6,1600,The new prankster in Bart's fourth grade class actually turns out to be a mole brought in by Principal Skinner to infiltrate Bart's inner circle. Homer falls in love with his loaner car after Marge wrecks their old one.,tt0096697
The Simpsons,1,414,Dial 'N' for Nerder,"Mar 9, 2008",7.4,1300,"One of Bart's pranks results in Martin's death, but Lisa doesn't want him to confess because she would be considered an accomplice. Marge hires a television crew to find out if Homer is cheating on his diet.",tt0096697
The Simpsons,1,415,Smoke on the Daughter,"Mar 30, 2008",6.7,1300,"Marge has Lisa take up ballet, mainly to have Lisa live out her own childhood dreams. Lisa then succumbs to peer pressure from her ballet mates and takes up smoking. Meanwhile, Homer and Bart try to start their own beef jerky business.",tt0096697
The Simpsons,1,416,Papa Don't Leech,"Apr 13, 2008",6.0,1200,"When the Simpsons discover that Lurleen Lumpkin is on the skids, Marge reluctantly agrees to take her in and help her find her deadbeat dad who abandoned her 30 years ago.",tt0096697
The Simpsons,1,417,Apocalypse Cow,"Apr 27, 2008",6.8,1300,"Bart tries to save the cow he raised for his 4-H club from the slaughterhouse, and in the process winds up getting accidentally engaged to one of Cletus's daughters.",tt0096697
The Simpsons,1,418,Any Given Sundance,"May 4, 2008",7.1,1300,"Lisa's documentary about her family is accepted into the Sundance Film Festival. However, her family gets upset with her when they discover that the film is far from flattering.",tt0096697
The Simpsons,1,419,Mona Leaves-a,"May 11, 2008",7.0,1300,"Homer's mom dies, and as part of her will, she asks him to spread her ashes. However, her request turns out to be part of her final act of rebellion against the system.",tt0096697
The Simpsons,1,420,All About Lisa,"May 18, 2008",6.4,1200,"In a parody of ""All About Eve,"" Lisa stabs Krusty in the back, takes his job, and wins a prestigious award. Meanwhile, Homer and Bart take up coin collecting.",tt0096697
The Simpsons,1,421,"Sex, Pies and Idiot Scrapes","Sep 28, 2008",7.3,1500,"Homer and Ned go into business together as bounty hunters, and Marge takes a job at an erotic bakery.",tt0096697
The Simpsons,1,422,Lost Verizon,"Oct 5, 2008",6.9,1400,Bart gets in trouble with Marge after she finds out that he has Denis Leary's cell phone and is using it to make prank phone calls.,tt0096697
The Simpsons,1,423,"Double, Double, Boy in Trouble","Oct 19, 2008",6.9,1300,"Bart trades lives with his multi-millionaire lookalike, but discovers that his lookalike's life isn't all he thought it would be.",tt0096697
The Simpsons,1,424,Treehouse of Horror XIX,"Nov 2, 2008",7.2,1600,"The Simpsons' 19th Halloween Special, with parodies of ""Transformers,"" ""Mad Men,"" and ""It's the Great Pumpkin, Charlie Brown.""",tt0096697
The Simpsons,1,425,Dangerous Curves,"Nov 9, 2008",6.6,1300,"The Simpsons take a Fourth of July vacation to a cabin hotel, which cause Homer and Marge to reminisce about two episodes from their past where they stayed in the cabin.",tt0096697
The Simpsons,1,426,Homer and Lisa Exchange Cross Words,"Nov 16, 2008",7.1,1300,"Homer gets a job breaking up couples, and Lisa becomes an expert crossword puzzle solver, but Homer bets against her in a competition.",tt0096697
The Simpsons,1,427,MyPods and Boomsticks,"Nov 30, 2008",7.1,1400,"Homer suspects that the family of Bart's new Muslim friend from Jordan is part of a terrorist plot, and Lisa becomes obsessed with her new MyPod.",tt0096697
The Simpsons,1,428,The Burns and the Bees,"Dec 7, 2008",6.6,1300,"Mr. Burns wins a professional basketball team in a poker game, and the new arena he plans to have Springfield build for the team threatens to interfere with Lisa's new bee sanctuary.",tt0096697
The Simpsons,1,429,Lisa the Drama Queen,"Jan 25, 2009",6.0,1400,"Lisa and her new best friend create their own fantasy world, but Marge doesn't want Lisa to see her friend anymore after she finds out that they're too far gone in it.",tt0096697
The Simpsons,1,430,"Take My Life, Please","Feb 15, 2009",6.9,1200,"Homer finds out that he actually won the senior class president election, and he gets an opportunity to find out how his life would have been different if it had happened.",tt0096697
The Simpsons,1,431,How the Test Was Won,"Mar 1, 2009",7.0,1200,"Bart and his fellow underachievers are taken on a ""field trip"" to Capital City so that they can miss the standardized test, and Homer makes sure that nothing bad happens until their insurance goes back into effect.",tt0096697
The Simpsons,1,432,"No Loan Again, Naturally","Mar 8, 2009",6.8,1200,"The Simpsons lose their house, but Flanders buys it and offers to rent it back to them. But when they turn out to be less-than-reliable renters, Flanders kicks them out.",tt0096697
The Simpsons,1,433,Gone Maggie Gone,"Mar 15, 2009",7.2,1400,"In order to rescue Maggie from a Catholic orphanage, Lisa must solve a series of puzzles to reveal the identity of a gem that will bring peace to Springfield.",tt0096697
The Simpsons,1,434,In the Name of the Grandfather,"Mar 22, 2009",6.3,1200,"The Simpsons take Grandpa to Ireland so he can go back to visit a pub he went to during the war, but Grandpa and Homer get suckered into buying the bar.",tt0096697
The Simpsons,1,435,Wedding for Disaster,"Mar 29, 2009",6.6,1200,"Homer is kidnapped moments before he and Marge are supposed to re-renew their vows. However, Marge comes to the conclusion that Homer left her at the altar.",tt0096697
The Simpsons,1,436,Eeny Teeny Maya Moe,"Apr 5, 2009",7.2,1200,"Moe begins dating a little person he met on the Internet, while Maggie is being bullied at the playground next to Moe's where Homer is leaving her.",tt0096697
The Simpsons,1,437,"The Good, the Sad and the Drugly","Apr 19, 2009",7.2,1300,"Bart gets Milhouse to take the rap for a prank at school, and then blows him off when he falls for a cute 5th grade do-gooder, prompting Milhouse's wrath. Meanwhile, Lisa begins taking ""happy pills"" to improve her negative outlook.",tt0096697
The Simpsons,1,438,Father Knows Worst,"Apr 26, 2009",7.0,1200,"Homer becomes a ""helicopter parent"" at Springfield Elementary by helping Bart finish a class project and helping Lisa become popular, and Marge finds a secret sauna in their house.",tt0096697
The Simpsons,1,439,"Waverly Hills, 9021-D'Oh","May 3, 2009",7.1,1300,The Simpsons set up a fake residence in Waverly Hills so that Bart and Lisa can attend school there.,tt0096697
The Simpsons,1,440,Four Great Women and a Manicure,"May 10, 2009",6.4,1200,"A series of parodies based on four strong women: Queen Elizabeth, Snow White, Lady MacBeth, and Ayn Rand.",tt0096697
The Simpsons,1,441,Coming to Homerica,"May 17, 2009",7.3,1300,"Townspeople build a wall around Springfield to keep ""immigrants"" from Ogdenville from relocating to their town.",tt0096697
