tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
QI,1,163,Kaleidoscope,"Jan 17, 2014",7.0,67,"Quiz show. Stephen Fry looks at a complete kaleidoscope of K-topics with Liza Tarbuck, Susan Calman, Sandi Toksvig and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,164,VG Part One,"Jan 24, 2014",6.2,34,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the K series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,165,VG Part Two,"Jan 31, 2014",6.1,33,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the K series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,166,L-Animals,"Oct 3, 2014",7.3,76,"From lonely whales to larval locomotives, Stephen Fry takes a look at the animal kingdom themed around the letter L. With Sarah Millican, Ross Noble, Colin Lane and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,167,"Location, Location, Location","Oct 10, 2014",7.0,68,"Stephen Fry goes on location in the company of Jason Manford, Aisling Bea, Johnny Vegas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,168,Literature,"Oct 17, 2014",7.2,74,"Stephen Fry looks into literature and language. With Lloyd Langford, Victoria Coren Mitchell, Jack Whitehall and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,169,Levity,"Oct 24, 2014",7.1,67,"Stephen Fry looks at levity, levitation and lights with Josh Widdicombe, Sue Perkins, Frank Skinner and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,170,Lenses,"Oct 31, 2014",7.3,67,"Panel quiz. Stephen Fry considers lenses, lungs, legs and other parts of the body beginning with L. With Jo Brand, Josh Widdicombe, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,171,Liblabble,"Nov 7, 2014",7.3,66,"Stephen Fry looks through a list of L-themed larks - a 'liblabble'. The Reverend Richard Coles, Sara Pascoe, Bill Bailey and Alan Davies are on the panel.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,172,Lethal,"Nov 21, 2014",7.3,68,"Stephen Fry looks at the quite interesting side of all things lethal, with a deadly and dangerous panel of Bill Bailey, Sandi Toksvig, Jason Manford and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,173,Lovely,"Nov 28, 2014",7.1,69,"Stephen Fry looks into love and loveliness with Josh Widdicombe, Aisling Bea, Tony Hawks and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,174,Ladies and Gents,"Dec 5, 2014",6.9,68,"Stephen Fry hosts the quiz show in which the aim is to be interesting. The ladies and gents on the panel are Ross Noble, Kathy Lette, Sue Perkins and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,175,Lying,"Dec 12, 2014",7.2,64,"Stephen Fry seeks out the truth about liars and lying with Sara Pascoe, Jack Whitehall, Adam Hills and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,176,Lumped Together,"Dec 19, 2014",7.1,65,"Stephen Fry lumps together a whole lot of L-themed larks, from lava lamps to love handles. With David Mitchell, Ronni Ancona, Jimmy Carr, and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,177,No-L,"Dec 25, 2014",7.5,74,"Stephen Fry introduces the QI Christmas special - and a very special guest. With Carrie Fisher, Bill Bailey, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,178,Lucky Losers,"Jan 2, 2015",7.4,68,"Stephen Fry takes a quite interesting look at luck and loss. Jeremy Clarkson, Sandi Toksvig, Danny Baker and Alan Davies are the panel hoping to be fortunate enough to avoid failure.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,179,Little and Large,"Jan 9, 2015",7.3,64,"Quiz show. Stephen Fry looks at the multi-sized world of the little and the large. With Richard Osman, Lucy Porter, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,180,Long Lost,"Jan 16, 2015",7.2,63,"Quiz show in which the aim is to be interesting. At long last, it is Stephen Fry and the QI Long Lost show. With Suggs, Claudia O'Doherty, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,181,Landmarks,"Jan 23, 2015",7.2,64,"Where is the Duchy of Cornwall? What does a cowboy call his rope? These are amongst the quite interesting questions host Stephen Fry will put to his guests Jo Brand, Colin Lane, David Mitchell and Alan Davies on the topic of landmarks.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,182,VG Part One,"Jan 30, 2015",6.5,33,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the L series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,183,VG Part Two,"Jan 31, 2015",6.3,31,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the L series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,184,Medley of Maladies,"Oct 16, 2015",7.6,80,"Stephen Fry mulls over some medical matters with Lucy Porter, Ross Noble, Matt Lucas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,185,Military Matters,"Oct 23, 2015",7.4,72,"Stephen Fry marshals miscellaneous military matters with Sheila Hancock, Jimmy Carr, Jeremy Clarkson and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,186,M-Places,"Oct 30, 2015",7.0,66,"Stephen Fry meanders about some places which start with an 'm' with Sue Perkins, Sami Shah, David Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,187,Miscellany,"Nov 6, 2015",7.4,70,"Stephen Fry mulls over miscellaneous M-themed matters with Cariad Lloyd, Rhod Gilbert, Noel Fielding and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,188,Maths,"Nov 20, 2015",6.7,75,"Stephen Fry masters the maths with Sandi Toksvig, Aisling Bea, Susan Calman and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,189,Marriage and Mating,"Nov 27, 2015",7.3,68,"Stephen Fry makes merry with marriage and mating with Jo Brand, Greg Davies, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,190,Middle Muddle,"Dec 11, 2015",7.4,70,"Stephen Fry muddles through the middle show of the middle series of QI with Aisling Bea, Danny Bhoy, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,191,Merriment,"Dec 19, 2015",6.9,64,"Stephen discusses merriment with his guests Alan Davies, Bill Bailey, Jenny Eclair and Johnny Vegas in this Christmas themed episode.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,192,Messing with Your Mind,"Dec 29, 2015",7.5,64,"Stephen Fry messes with your mind with Sarah Millican, Tommy Tiernan, Josh Widdicombe and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,193,Meals,"Jan 8, 2016",7.3,61,"Stephen Fry makes a meal of some M-themed food topics with Cariad Lloyd, Dermot O'Leary, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,194,Menagerie,"Jan 15, 2016",7.1,62,"Stephen Fry visits the menagerie for a look at some animals which start with the letter M, with Sue Perkins, Romesh Ranganathan, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,195,Medieval,"Jan 22, 2016",7.1,63,"Panellists Julia Zemiro, Matt Lucas, David Mitchell and Alan Davies meditate on matters medieval and macabre with the master of the mirthful panel show, Stephen Fry.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,196,Monster,"Jan 29, 2016",6.9,58,"Stephen Fry meditates on matters medieval and macabre with Alan Davies, Julia Zemiro, Matt Lucas and David Mitchell.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,197,Messy,"Feb 5, 2016",6.8,62,"Panellists Sarah Millican, Eddie Kadi, Noel Fielding and Alan Davies muck about as host Stephen Fry tests them with questions on a messy mixture of matters.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,198,Mix and Match,"Feb 12, 2016",7.1,62,"Host Stephen Fry matches wits with guests Alan Davies, Bill Bailey, Jo Brand and James Acaster, quizzing them on a mixed-up melange of M-themed topics.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,199,Misconceptions,"Feb 19, 2016",7.0,67,"Stephen Fry makes his final appearance as the host of QI by correcting some misconceptions with his guests Alan Davies, Chris Addison, Sara Cox and Sue Perkins.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,200,QI VG: Part One,"Mar 4, 2016",6.5,26,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the M series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,201,QI VG: Part Two,"Mar 25, 2016",6.9,28,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the M series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,202,Naming Names,"Oct 21, 2016",7.0,97,"A new era of QI begins with regular guest Sandi Toksvig taking the helm for her first show as QI-Master. She will be Naming Names with Cariad Lloyd, Phil Jupitus, Romesh Ranganathan and of course Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,203,North Norse,"Oct 28, 2016",7.5,81,"New QI-Master Sandi Toksvig will feel right at home as she looks at the North, the Norse and all things Nordic with guests Jason Mountford, Lucy Beaumont, Rhod Gilbert and regular panellist Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,204,Noisy Noses,"Nov 4, 2016",7.4,73,"Sandi Toksvig hosts a nosey, noisy episode of the quite interesting panel show with guests Aisling Bea, Ross Noble, Slipknot lead singer Corey Taylor and of course regular panellist Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,205,Noble Rot,"Nov 11, 2016",7.1,67,"Guests Jeremy Clarkson, Jason Manford and Sara Pascoe join Alan Davies and host Sandi Toksvig for another edition of the quiz, this time on the intriguing subject of noble rot.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,206,Not Nearly,"Nov 25, 2016",7.2,70,"Sandi Toksvig hosts another edition of the interesting quiz. Regular panellist Alan Davies is joined by Gyles Brandreth, Victoria Coren Mitchell and Jimmy Carr to contemplate not nearly.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,207,Night,"Dec 2, 2016",7.2,77,"David Mitchell, Noel Fielding and Holly Walsh join regular Alan Davies and host Sandi Toksvig for an edition of the popular quiz show aiming to shine a light on the topic of the night.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,208,Naked Truth,"Dec 9, 2016",7.0,72,"Guests Lolly Adefope, Lee Mack and Richard Osman join regular panellist Alan Davies and host Sandi Toksvig for another edition of the popular quiz, this time covering the naked truth.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,209,Non-Sequiturs,"Dec 16, 2016",7.0,67,"Host Sandi Toksvig looks at some non sequiturs with regular panellist Alan Davies and guests Phill Jupitus, Miles Jupp and Deirdre O'Kane in the quite interesting quiz.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,210,Noel,"Dec 23, 2016",7.0,63,"Sandi Toksvig hosts the Christmas Special. Regular participant Alan Davies and guests Matt Lucas, Susan Calman and Josh Widdicombe will have a merry old time looking at all things related to Noel.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,211,Nature and Nurturism,"Dec 30, 2016",7.2,57,"Ross Noble, Cariad Lloyd and David Baddiel join Sandi and Alan to discuss the topic of nature and nurture in another edition of the quite interesting quiz.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,212,Nonsense,"Jan 6, 2017",7.0,67,"Sandi Toksvig hosts the amusingly informative quiz. Guests Nish Kumar, Phill Jupitus and Holly Walsh join regular Alan Davies to talk nonsense.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,213,Noodles,"Jan 13, 2017",6.7,63,"Sandi Toksvig is joined by Matt Lucas, Jerry Springer, Cariad Lloyd and regular Alan Davies, to natter about noodles.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,214,Naval Navigation,"Jan 20, 2017",6.6,61,"Sandi Toksvig is joined by Jimmy Carr, Johnny Vegas, Ronni Ancona and regular Alan Davies to natter about naval navigation matters.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,215,Numbers,"Jan 27, 2017",6.6,58,"Sandi Toksvig and Alan Davies are joined by guests Noel Fielding, Sarah Millican and Colin Lane to get their collective heads around the topic of numbers.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,216,Next,"Feb 3, 2017",6.6,64,"Guests Frankie Boyle, Ross Noble and Lucy Porter join Alan Davies on the panel as Sandi Toksvig hosts the Next edition of the show.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,217,New,"Feb 10, 2017",6.7,57,"New host Sandi Toksvig and regular Alan Davies are joined by guests Jo Brand, Clive Anderson and Jimmy Carr for the final episode of the new series, dealing with the subject of new.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,218,VG: Part 1,"Feb 17, 2017",5.4,24,"A selection of the best moments from the N series of QI, hosted by Sandi Toksvig, with Alan Davies and their guests.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,219,VG: Part 2,"Feb 24, 2017",5.6,23,"Another selection of the best moments from the N series of QI, hosted by Sandi Toksvig, with Alan Davies and their guests.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,220,Ologies,"Oct 20, 2017",7.4,77,"Sandi Toksvig returns to host her second series of the quite interesting quiz. Regular panellist Alan Davies is joined by Bill Bailey, Phill Jupitus and Claudia Winkleman.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,221,Organisms,"Oct 27, 2017",6.9,66,"Sandi Toksvig looks at multiple organisms with regular panellist Alan Davies and guests Nish Kumar, Cariad Lloyd and Holly Walsh.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,222,Oceans,"Nov 3, 2017",7.0,71,"Sandi Toksvig helms another edition of the quiz. Joining regular crew member Alan Davies are landlubbers Aisling Bea, Joe Lycett and David Mitchell.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,223,Over and Ova,"Nov 10, 2017",7.0,58,"Artist Grayson Perry, impressionist Jan Ravens and comedian Bill Bailey hope to bowl over Sandi and Alan with their answers and not end up with egg on their faces.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,224,Odorous and Odious,"Nov 24, 2017",7.0,61,"Why is the world's second-smallest man so frustrated? will be among the topics as Sandi and Alan discuss all things Odorous and Odious with Sally Phillips, Nish Kumar and Ross Noble.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,225,Odds and Ends,"Dec 1, 2017",6.7,62,"Sandi Toksvig considers various odds and ends with guests Romesh Ranganathan, Matt Lucas, Liza Tarbuck and regular panellist Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,226,Opposites,"Dec 8, 2017",6.8,62,"Find out how to sort the sheep from the goats, the opposite of Tarzan and discover the telescope that points straight through the Earth as Sandi, Alan and guests look at opposites.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,227,Operations,"Dec 15, 2017",6.9,66,"Host Sandi Toksvig and regular panellist Alan Davies are joined by guests Bill Bailey, Rhod Gilbert and Katherine Ryan to look at operations.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,228,O Christmas,"Dec 26, 2017",6.9,57,"The QI Christmas special in which we learn about traditional Christmases and how to wrap any gift. With Alan Davies, Holly Walsh, Jason Manford and Romesh Ranganathan.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,229,Origins and Openings,"Jan 5, 2018",7.0,69,"Sandi discusses the real origin of species and openings trivia, with Alan Davies, Rich Hall, Josh Widdicombe and Susan Calman.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,230,Objects and Ornaments,"Jan 12, 2018",6.9,64,"Sandi and Alan are joined by Sarah Millican, Cariad Lloyd and Radio 1 DJ Alice Levine to discover where you can find an actual UFO and to meet the world's best-dressed crab.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,231,The Occult,"Jan 19, 2018",6.7,69,Actor Russell Brand and comedians Aisling Bea and Noel Fielding join Sandi Toksvig and Alan Davies to delve into the occult.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,232,Omnishambles,"Jan 26, 2018",6.7,61,"Sandi organises an omnishambles with Josh Widdicombe, Stephen K. Amos and Cally Beaton.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,233,Oddballs,"Feb 2, 2018",7.0,58,"Sandi Toksvig looks at some oddballs with Jason Manford, Jimmy Carr, Victoria Coren Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,234,Occupations and Offices,"Feb 9, 2018",6.8,59,"Sandi Toksvig and Alan Davies are joined by Deirdre O'Kane, Richard Osman and David Mitchell to look into occupations and offices in the popular quiz.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,235,Overseas,"Feb 16, 2018",6.7,58,"Danish host Sandi Toksvig oversees American comedian Desiree Burch, Australian funnyman Colin Lane, Bill Bailey and Alan Davies as they venture overseas in search of more odd answers to strange questions.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,236,VG Part One,"Feb 23, 2018",5.6,24,A selection of some of the highlights of the O series of the quite interesting quiz show hosted by Sandi Toksvig.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,237,VG Part Two,"Mar 2, 2018",5.2,21,A selection of some of the highlights of the O series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,238,Panimals,"Sep 10, 2018",7.0,62,"Sandi Toksvig is joined by Alan Davies, Danny Baker, Phill Jupitus and actress Teri Hatcher to look at animals which start with the letter P as the quite interesting quiz returns for a sixteenth series.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,239,Peril,"Sep 17, 2018",7.1,54,"Comedians Aisling Bea, Lee Mack and Jason Manford join host Sandi Toksvig and regular panellist Alan Davies to look at the topic of peril.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,240,Piecemeal,"Sep 24, 2018",7.4,60,"Pie-eating, pizza-making and silent P's are among the topics looked at piecemeal as Sandi and Alan are joined by Gyles Brandreth, Jimmy Carr and Sally Phillips.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,241,Parts,"Oct 1, 2018",7.0,52,"Sandi Toksvig looks at various parts with Sara Pascoe, Ed Balls, Johnny Vegas and regular panellist Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,242,Public & Private,"Oct 8, 2018",7.0,51,"Sandi Toksvig delves into the public and the private with her guests Bridget Christie, Victoria Coren Mitchell, Phill Jupitus and regular panelist Alan Davies, who reveals a shameful secret about himself.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,243,Pictures,"Oct 15, 2018",6.5,59,"Sandi Toksvig looks at pictures with Alan Davies, Noel Fielding, Hannah Gadsby and Joe Lycett.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,244,Picnics,"Oct 22, 2018",7.1,53,"Sandi Toksvig enjoys a picnic with Alan Davies, Richard Osman, Rachel Parris and Romesh Ranganathan.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,245,Plants,"Oct 29, 2018",7.1,51,"Sandi Toksvig looks at plants with regular panellist Alan Davies and guests, Sara Pascoe, Stephen K. Amos and Jason Manford.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
