tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Top Gear,1,136,Middle East Special,"Feb 14, 2011",9.1,690,"Clarkson, Hammond and May travel across the Middle East in a £3500 sports car to reach Jerusalem, and encounter all the political minefields (and the real ones) the Three Wise Men didn't.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,137,Yeti Road Test,"Feb 7, 2011",8.3,259,"The Ariel Atom, with a V8 engine, 900bhp-per-ton and a 0-60mph time under 2.3 seconds, is driven on the track by James. Will it reach 60mph? Richard plays with a Porsche - again. This time, the new 911 Turbo S Cabriolet, which he races against a VW Beetle. A race with a Top Gear twist... Jeremy drives a practical car that you can afford - the Skoda Yeti, and puts it t... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,138,Top Gear Ashes - British Hosts Vs Top Gear Australia Hosts,"Feb 14, 2011",8.2,263,"Jeremy Clarkson, Richard Hammond and James May go head-to-head against their opposite numbers from Australian Top Gear in a car-based version of The Ashes. With disciplines including rallying, drifting and an Aussie version of double-decker car racing, it's an all-out grudge match that will almost certainly end in tears. Also in the show, Jeremy is on the test track i... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,139,Albania Road Trip,"Feb 21, 2011",8.6,290,"The boys take a Rolls Royce Ghost, Mercedes-Benz S65 AMG and ""Bentley Mulsanne"" to Albania to see which would be best for the local mafia; Jeremy tests 3 high powered hatchbacks and Jonathan Ross is in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,140,"Second-Hand Four Seater Convertibles For £2,000","Feb 28, 2011",8.2,241,"The boys are tasked with buying cheap second hand convertibles to see which is best, but all end up buying BMW 325i convertibles so have to come up with different tests; Jeremy pays tribute to the ""final"" Pagani Zonda and Simon Pegg and Nick Frost are in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,141,Convert A Combine Harvester Into A Snow Plough,"Mar 7, 2011",8.3,273,"The boys find a use for unused combine harvesters during the snowy winters, Jeremy tests the Audi RS5 and latest BMW M3 and Amber Heard is in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,142,Episode #16.6,"Mar 14, 2011",8.2,243,"Setting off at sunset, Jeremy tries to drive a Jaguar XJ from the most westerly point to the most easterly before the sun rises; Richard drives the Porsche 959 and Ferrari F40; James drives NASA's latest lunar rover and John Prescott is in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,143,Episode #16.7,"Mar 6, 2011",8.2,145,"Compilation show featuring the boys taking a Rolls Royce Ghost, Mercedes-Benz S65 AMG and ""Bentley Mulsanne"" to Albania to see which would be best for the local mafia; Jeremy tests the Skoda Yeti and John Bishop in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,144,Episode #16.8,"Mar 13, 2011",8.2,150,"Compilation show featuring the boys finding a use for unused combine harvesters during the snowy winters, Jeremy paying tribute to the ""final"" Pagani Zonda, Richard racing a Porsche 911 Turbo S Cabriolet against a VW Beetle and Jonathan Ross in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,145,Jaguar E-Type 50th Birthday - Mini John Cooper Works WRC And Amy Williams Race,"Aug 22, 2011",8.3,290,"Jeremy celebrates the 50th Birthday of the Jaguar E-type by driving the modern one, Richard is in South Africa to test a bigger, even more rugged alternative to the famous Hummer, James meets up with Gold Medal Winner Amy Williams and races her in the new Mini Rally Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,146,High Performance Hatchbacks In Lucca And Around The Monaco Grand Prix Track,"Aug 29, 2011",8.5,294,"James reviews the new Aston Martin Virage and bashes on the Nurburgring. The boys head out to Italy for a Hot Hatchback Roadtrip with Jeremy in the Citroen DS3 Racing, Hammond in the Fiat 500C Abarth and James May in the Renaultsport Clio 200 Cup. They perform a number of tasks including a scavenger hunt of sorts as well as laps around the Monaco Grand Prix track thro... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,147,Second-Hand Bargains For The Price Of The Nissan Pixo - Examine Toughness Of The Range Rover Evoque In Las Vegas,"Sep 5, 2011",8.3,262,"Jeremy and Richard look at some amazing second hand bargains you can buy for the price of Britain's cheapest brand new car, the $9,900 Nissan Pixo. Meanwhile, James tests the toughness of the new Range Rover Evoque by driving it through Death Valley and then gauges its stylishness by using it to chauffeur a global megastar across Las Vegas.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,148,Making A Train Out Of A Specially Modified Car And Caravans As Carriages,"Sep 12, 2011",8.9,326,"The guys attempt to make train travel cheaper, faster and more interesting by replacing the conventional carriages and locomotive with a series of caravans attached to a specially modified car. It's either the world's most ingenious idea or the prelude to the world's biggest accident. Jeremy is also out on the track comparing the rip-snorting Jaguar XKR-S to the recen... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,149,Demolish A House With Second-Hand Military Equipment Vs Demolition Experts,"Sep 19, 2011",8.1,266,"The guys are challenged to knock down a row of derelict houses in less time than it takes a team of demolition experts to do the same job. Meanwhile, Jeremy tests an updated version of the classic Jensen Interceptor and finds himself transported back to a 1970s world of leather driving gloves and droopy moustaches. The incredible Lotus T125 also brings some F1-style p... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,150,Extraordinary Rally Team Of Amputee Military Veterans - Electric Cars To The British Seaside,"Sep 26, 2011",7.9,243,"Jeremy and James embark on a trip to the British seaside in two new electric cars, taking in an impromptu and thoroughly informative visit to Lincoln along the way. Meanwhile, Richard meets the world's most extraordinary rally team, and pop impresario Louis Walsh is this week's star in the Reasonably Priced Car. Plus, the new brand new Lamborghini Aventador flexes its... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,151,Best of: '10-'11: Part 1,"Nov 7, 2011",5.2,58,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,152,Best of: '10-'11: Part 2,"Nov 7, 2011",5.3,58,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,153,Best of: '10-'11: Part 4,"Nov 14, 2011",5.1,56,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,154,Best of: '10-'11: Part 3,"Nov 14, 2011",5.3,57,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,155,Best of: '05-'06: Part 1,"Nov 28, 2011",5.4,63,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,156,Top 40: Part 1,"Nov 28, 2011",5.5,62,"Counting down the top Top Gear challenges, numbers 40 through 36.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,157,Top 40: Part 2,"Nov 28, 2011",5.4,57,"Counting down the top Top Gear challenges, numbers 35 through 31.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,158,Best of: '05-'06: Part 2,"Dec 5, 2011",5.0,59,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,159,Top 40: Part 3,"Dec 5, 2011",5.3,57,"Counting down the top Top Gear challenges, numbers 30 through 26.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,160,Top 40: Part 4,"Dec 5, 2011",5.2,56,"Counting down the top Top Gear challenges, numbers 25 through 21.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,161,Top 40: Part 5,"Dec 12, 2011",5.3,59,"Counting down the top Top Gear challenges, numbers 20 through 16.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,162,Top 40: Part 6,"Dec 12, 2011",5.3,59,"Counting down the top Top Gear challenges, numbers 15 through 11.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,163,Best of: '05-'06: Part 3,"Dec 12, 2011",4.9,57,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,164,Top 40: Part 7,"Dec 19, 2011",5.2,57,"Counting down the top Top Gear challenges, numbers 10 through 6.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,165,Top 40: Part 8,"Dec 19, 2011",5.4,58,"Counting down the top Top Gear challenges, numbers 5 through 1.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,166,India Special,"Apr 16, 2012",8.3,654,"The gang embarks on a trade mission to India. Equipped with three old British cars and a range of uniquely British products, they set off on an epic road trip across one of the world's most fascinating and challenging countries.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,167,Super Cars Across Italy,"Apr 23, 2012",8.4,374,"Jeremy, James and Richard return for a new series starting in Italy testing out super cars including the Noble, Lamborghini, and Maclaren. This weeks ""Star in a Reasonably Priced Car"" is musician Will.I.Am.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,168,Hammond Learns About NASCAR Racing In Texas - Clarkson And May Examine China's Car Industry In Beijing,"Apr 30, 2012",8.2,299,"Richard travels to Texas to learn about NASCAR racing, where he interviews several and rides with a NASCAR racing driver. Jeremy reviews the Mercedes-Benz SLS AMG Roadster. Jeremy and James travel to Beijing, China to look at their expanding copy-car-industry. The Star in Reasonably Priced Car is Matt LeBlanc.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,169,Creating The Climactic Car Chase For 'The Sweeney',"May 7, 2012",8.1,300,"Reviews: James will be driving the brand new 2012 Fiat Panda, a car that he likes very much, but will he like the new one as much as the old. Also, on the track, James compares it to a Vauzhall Corsa VXR Nurburgring Edition, in green. And if you remember from previous episodes, May doesn't like the Nurburgring a lot. Challenges: The challenge this week is going to be ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,170,Build And Test Off-Road Mobility Scooters In The Countryside,"May 14, 2012",8.2,274,The Ferrari FF and Bentley Continental V8 are put through their paces at a unique test track on the edge of the Arctic Circle while May is in Florida where he meets up with AC/DC front man Brian Johnson.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,171,Tribute To Swedish Car Maker Saab - Rally-Spec Skoda Vs Jet-Powered Flying Man,"May 21, 2012",7.9,266,"Jeremy Clarkson and James May pay tribute to quirky Swedish car maker Saab. Meanwhile, Richard Hammond races a rocket-powered flying man against a rally-spec Skoda. Plus, current Doctor Who, Matt Smith, is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,172,Test Of Three Stripped Track Cars,"May 28, 2012",8.1,270,"Jeremy, Richard, and James hit Donington in three stripped out track cars: the KTM Crossbow, the Morgan Three Wheeler, and the Caterham R500. Blur bassist and professional cheese maker Alex James is the star in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,173,Motor Racing Cheaper Than Playing Golf? - May's Childhood Dream Car: The Ferrari 250 GT California.,"Jun 4, 2012",8.6,287,"In the final episode of the season, Jeremy Clarkson, Richard Hammond and James May set out to discover if you can go motor racing for less than it costs to play golf. Richard is also out on the Top Gear test track in the brand new BMW M5 and there's a double helping of stars as rock legend Slash and Lotus F1 driver Kimi Raikkonen are let loose in the Reasonably Priced... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,174,Best of: '11-'12: Part 3,"Dec 17, 2012",5.9,68,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,175,Top Fails: Volume 1,"Oct 22, 2012",5.7,72,"Part one includes the team building trains out of cars which they subsequently race, attempting to outrun the Stig in a police car while driving an industrial van and destroying houses with different military equipment.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,176,50 Years of Bond Cars,"Oct 29, 2012",8.0,347,"Richard Hammond pays tribute to 50 years of Bond cars. And our show is, of course, anything but straightforward. Alongside the Goldfinger (1964) DB5, the most iconic Bond car ever has to be the white underwater Esprit from The Spy Who Loved Me (1977). So, after a few drinks, the crew decided that the best birthday present Top Gear could possibly give would be a workin... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,177,Top Fails: Volume 2,"Oct 29, 2012",5.4,74,"Part two includes the boys attempting to beat the train-based food delivery system in India. They later try their hand at playing with life-sized remote control cars, and James gets himself concussed in the Middle East. As if this weren't enough, we look back at the never ending attempts to destroy a Toyota Hilux that proved pointless.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,178,Best of: '11-'12: Part 1,"Dec 4, 2012",5.3,61,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,179,Best of: '11-'12: Part 2,"Dec 10, 2012",5.3,58,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,180,Best of: '11-'12: Part 4,"Dec 17, 2012",5.5,61,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,181,Taking The Bentley Continental GT Speed To A Welsh Rally Stage - Building A Car Smaller Than A Peel P50: Clarkson's P45,"Feb 4, 2013",8.6,379,"In this first episode, Jeremy attempts to build a car that's even smaller than the famous Peel P50 and then tests it out on the streets of London. Meanwhile, James is testing the latest Bentley Continental GT Speed by taking it on a rally stage. As if that wasn't enough, Homeland star Damian Lewis is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,182,"Super Car Road Trip From Las Vegas, Nevada To Calexico, California","Feb 11, 2013",8.6,357,"The brand new season of the world's most popular car show continues with an epic road trip across the western side of the United States in three front-engined supercars. Along the way, the three presenters take in racing circuits, airborne attacks and a race against the police. Meanwhile, back in the studio legendary Fleetwood Mac drummer Mick Fleetwood is the star in... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,183,Shelby Mustang GT500 Vs The Pan-European Rail Network Epic Race From Wembley To The San Siro Stadium In Milan,"Feb 18, 2013",8.3,329,"Jeremy Clarkson, Richard Hammond and James May engage in an epic race from Wembley to the San Siro stadium in Milan. Hamstrung by a rule about price, Clarkson maximises his bang-for-buck with a $55,000, 662 horsepower Shelby Mustang GT500 while Hammond and May pin their hopes to the ever-improving pan-European rail network. Car-loving singer Amy MacDonald is the star ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,184,Rugby Match With Kia Cee'ds At Twickenham,"Feb 25, 2013",8.2,324,"Jeremy Clarkson subjects the new Kia Cee'd to a road test involving eels, curry, a rock legend, an American cop, and a rather unusual game of rugby involving James May. Meanwhile, Richard Hammond is in Mexico for a road test of the Mastretta sports car, a trio of hot hatchbacks tear it up on the test track and another top celebrity takes their turn as the star in the ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,185,Range Rover Vs An Autonomous Military Machine - Designing A Vehicle For The Elderly: Rover James,"Mar 4, 2013",8.5,312,"Contains language some may find offensive. Jeremy Clarkson and Richard Hammond tackle the twin problems of an ageing population and the increasing complexity of modern cars. Their solution is to design a vehicle exclusively for the elderly. Meanwhile, James May shifts to Nevada for the ultimate challenge against an autonomous military machine. Plus actor James McAvoy ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,186,"Africa Special, Part 1","Mar 11, 2013",9.2,776,"In the first of a two-part Top Gear special, Jeremy Clarkson, Richard Hammond and James May are in Africa with a simple mission - to find the definitive source of the Nile. Over the years many explorers claim to have already done just that, but the Top Gear trio believe that they can do better by traveling using only grit, ingenuity and three ageing estate cars.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,187,"Africa Special, Part 2","Mar 18, 2013",9.3,684,"In the second part of the Top Gear special, Jeremy Clarkson, Richard Hammond and James May continue their epic African odyssey. Having survived insane traffic, lethal mud slides and some distinctly dubious map reading, the trio and their ailing estate cars reach the climax of their quest to find the definitive source of the Nile.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,188,Best of Top Gear 1,"Mar 17, 2013",7.1,128,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,189,Best of Top Gear 2,"Mar 24, 2013",7.2,118,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,190,The Great African Adventure,"Jun 3, 2013",6.0,53,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,191,AC45 Racing Yacht Vs Toyota Auris - Introduction Of The New Reasonably Priced Car: Vauxhall Astra,"Jul 8, 2013",8.3,375,"Jeremy Clarkson and James May race a car against a high-performance yacht in a battle up the coastline of New Zealand. Meanwhile, Richard Hammond attempts to find a hero from a trio of newcomers, the Renaultsport Clio 200, Peugeot 208 GTI and Ford Fiesta ST, and top stars including Warwick Davis, Charles Dance and Joss Stone assemble at the track to welcome a brand ne... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,192,Search For The World's Best Taxi - Tribute To BBC Television Centre,"Jul 15, 2013",8.3,311,"Jeremy Clarkson tests the 730 horsepower Ferrari F12 in the wide open spaces of Scotland, Richard Hammond searches for the world's best taxi, and James May pays tribute to BBC Television Centre using a motorcyclist and a pair of Parkour runners. Meanwhile, the extraordinary BAC Mono is put to the test on the track and movie director Ron Howard is the star in the brand... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,193,Spanish Road Trip In Budget Convertibles,"Jul 22, 2013",8.6,359,"Jeremy Clarkson, Richard Hammond and James May are on a mission to take their strong British pounds to the cash strapped people of Spain. They have chosen some discreet, sensitive cars for the job with Clarkson in a McLaren 12C Spider, Hammond driving a Ferrari 458 Spider and May in an Audi R8 V10 Spyder. Sherlock and Star Trek actor Benedict Cumberbatch is the star i... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,194,Building The Ford Transit Hovervan,"Jul 29, 2013",8.7,335,"Jeremy Clarkson, Richard Hammond and James May bring relief to flood-stricken areas of Britain by building a car that can turn into a hovercraft. Also in this show, Jeremy is on the track in the insane Mercedes SLS Black and the 739 horsepower SLS Electric while Hollywood star Hugh Jackman is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,195,Best Crossovers For Caravanners,"Aug 5, 2013",8.7,321,"Jeremy Clarkson and James May investigate a type of tall hatchback called a 'crossover'. Since these cars are designed for caravanners, the pair pick examples from Mazda and Volkswagen and spend a couple of days living in them. Meanwhile, Richard Hammond is in Italy driving a Â£2m, 570 horsepower Sesto Elemento. Plus, Aerosmith legend Steven Tyler is the rock star in ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,196,Tribute To British Automobile Manufacturing,"Aug 12, 2013",8.4,350,"Jeremy Clarkson drives the new Jaguar F-type sports car on some of Britain's finest roads, James May takes the New Bus for London for a nice day out in the country, and Richard Hammond tests the new Range Rover Sport. Inspired by these machines, the presenters have an epic celebration of all that is great about Britain's motor industry, culminating in a grand finale i... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,197,Top 41: Part 1,"Oct 14, 2013",6.3,85,"Counting down the top Top Gear moments, numbers 41 through 37.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,198,Top 41: Part 2,"Oct 21, 2013",5.5,55,"Counting down the top Top Gear moments, numbers 36 through 32.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,199,Top 41: Part 3,"Oct 28, 2013",5.4,53,"Counting down the top Top Gear moments, numbers 31 through 28.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,200,Top 41: Part 4,"Nov 4, 2013",5.2,53,"Counting down the top Top Gear moments, numbers 27 through 24.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,201,Top 41: Part 5,"Nov 11, 2013",5.4,53,"Counting down the top Top Gear moments, numbers 23 through 20.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,202,Top 41: Part 6,"Nov 25, 2013",5.5,56,"Counting down the top Top Gear moments, numbers 19 through 16.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,203,Top 41: Part 7,"Dec 2, 2013",5.4,55,"Counting down the top Top Gear moments, numbers 15 through 11.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,204,Top 41: Part 8,"Dec 16, 2013",5.7,60,"Counting down the top Top Gear moments, numbers 10 through 5.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,205,Top 41: Part 9,"Dec 23, 2013",5.6,57,"Counting down the top Top Gear moments, numbers 4 through 1.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,206,"Jeremy, James And Richard Prove That The Hot Hatchbacks Of Their Youth Were Better Than The Modern Equivalents","Feb 10, 2014",8.1,463,"Jermy, James and Richard set out to prove that the old 'classic' hatchbacks of their time are better than the modern equivalents through a series of challenges while Hugh Bonneville stars in the reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,207,Alfa Romeo 4C Vs Gibbs Quadski - James Visits Camp Bastion In Afghanistan,"Feb 17, 2014",8.4,398,"Richard Hammond and Jeremy Clarkson race an Alfa Romeo against a quad bike in northern Italy, James May visits Camp Bastion the British main military base in Afghanistan, Jeremy test the new McLaren P1 and Hollywood Star Tom Hiddleston is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,208,Trip Through Ukraine In Compact Hatchbacks,"Feb 24, 2014",8.4,384,"Jeremy Clarkson, Richard Hammond and James May goes on a road-trip through Ukraine to show that small city cars are indeed fun to drive, Jaremy test a Danish supercar and musician James Blunt is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,209,Clarkson Attempts To Prove That Cars Are Better Than Motorbikes,"Mar 3, 2014",8.3,317,"Captain slow drives the new 620R super-lite Super 7 320hp, gets hit by a bug. Complains. Jeremy drives a custom built Alfa 8c Disco Volante in Italy. Hammond does the Mercedes 6 wheel SUV in a pool and sand, in UAE.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,210,Making A Commercial For Reducing Cycle-Related Accidents,"Mar 10, 2014",8.6,364,"Richard Hammond is in Abu Dhabi to drive a new hybrid sports car from Porsche, the 918. Jeremy Clarkson and James May are tasked with shooting and presenting a safe cycling public information film to an expert panel featuring Olympic gold medal-winning cycling legend Chris Boardman. Finally, Need for Speed and Breaking Bad star, Aaron Paul, is the ""Star in a Reasonabl... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,211,Burma Special: Part 1,"Mar 17, 2014",9.2,762,"In the first of two-part special, Jeremy Clarkson, Richard Hammond, and James May are on a mission to build a bridge over the River Kwai in Thailand. In order to do so, they must first drive across a country that has been largely closed to Westerners for over 40 years: Burma. What follows is an epic journey of beautiful scenery, regular adversity, ongoing malfunction,... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,212,Burma Special: Part 2,"Mar 24, 2014",9.3,765,Three daring BBC presenters continue their journey through the Shan region of Burma. Later on they discover another challenge waiting for them at the river Kwai.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,213,Best of '13-'14: Part 1,"Mar 31, 2014",6.0,65,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,214,Best of '13-'14: Part 2,"Apr 7, 2014",5.7,58,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,215,Best of: '13-'14: Part 3,"Apr 14, 2014",5.4,53,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,216,Best of Australia: Part 1,"Jul 28, 2014",5.3,52,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,217,Best of Australia: Part 2,"Aug 4, 2014",5.3,52,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,218,Best of Australia: Part 3,"Aug 11, 2014",5.2,51,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,219,Best of British: Part 1,"Dec 8, 2014",5.6,56,"The premiere episode features moments including a meet-up between James May and gold medal-winning British Olympian Amy Williams for a wintry test of a Mini rally car, Jeremy Clarkson testing an updated version of the classic Jensen Interceptor and a celebration of the legendary Jaguar E-Type's 50th birthday.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,220,Best of British: Part 2,"Dec 15, 2014",5.1,54,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,221,Best of British: Part 3,"Dec 22, 2014",5.2,51,"The season finale episode features moments including James May's tribute to BBC Television Center using a motorcyclist and a pair of Parkour runners, the trio's attempt to build motorhomes and the epic celebration of Britain's motor industry (which culminated in a grand finale in front of Buckingham Palace).",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,222,Patagonia Special: Part 1,"Jan 12, 2015",8.4,608,"Clarkson, Hammond and May embark on a journey to the southernmost point of South America.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,223,Patagonia Special: Part 2,"Jan 19, 2015",8.7,592,"Clarkson, Hammond and May embark on an epic journey in three used V8 cars to the most southern tip of America.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,224,Race Across The Urban Landscape Of St Petersburg,"Jan 26, 2015",8.8,534,"Jeremy drives a hover van, James a car, Richard goes by bike and The Stig uses public transport in a race through St Petersburg. Ed Sheeran is the guest and Richard tests the new Lamborghini Huracan.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,225,Australian Northern Territory Road Trip In GT Cars,"Feb 2, 2015",8.6,438,"The boys embark on a trip across Australia's Northern Territory in a BMW M6 Gran Coupe, a Bentley Continental GT v8 and a Nissan GT-R. Kiefer Sutherland is the star in the Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
